gazeX,gazeY
673.3973,377.1717
673.9665,386.1838
674.0659,390.1893
670.9267,373.8383
672.04,380.8308
672.6602,389.8066
666.8921,369.2369
668.6204,371.6971
672.6594,391.962
670.7927,382.5527
673.7785,383.6075
672.7279,381.5632
677.9148,385.4354
674.5318,374.8862
677.6122,384.1754
671.3138,364.5554
670.7521,382.0513
669.7812,384.1352
670.2211,377.5504
670.4228,383.9182
674.7749,376.5621
672.0824,375.9917
670.5253,373.9784
671.6778,390.5959
673.605,387.2391
673.6801,376.1411
666.8795,358.4222
674.401,394.683
665.8478,361.0081
668.1135,351.9246
667.9588,373.3588
670.6047,371.2843
674.7524,351.8933
673.2796,375.2202
670.6303,382.5204
671.894,369.8275
671.8126,362.3477
670.701,367.7526
674.4084,356.0244
676.5405,363.8277
669.5778,345.9105
670.5569,364.8683
670.1694,357.9133
673.1613,382.2437
675.1596,375.6408
674.1914,376.435
672.939,363.8451
666.2585,350.0347
672.2306,362.7959
666.0635,355.0066
672.8369,383.2682
675.0588,355.0423
664.3386,333.0208
667.273,352.1048
672.2295,352.7262
667.0794,358.6631
668.7347,364.2432
665.8524,341.231
671.6129,351.3972
669.3125,365.1872
673.1648,362.0823
667.5135,355.6772
665.4815,369.8466
671.5697,361.6602
672.7666,356.7327
671.5116,362.7758
671.7286,363.4578
670.5803,350.4598
669.9049,363.1767
671.8517,349.4411
669.4991,365.0417
675.4041,365.1782
672.1746,350.4018
666.8308,354.5326
672.3997,345.5887
670.4537,352.2611
677.9916,351.1262
667.8642,358.4407
669.0186,356.8564
669.8241,359.7159
675.961,357.6171
673.0787,358.844
676.8212,352.6028
671.2526,355.3639
671.5531,354.4332
673.3932,355.5194
672.3352,335.7885
679.6095,358.1431
672.2453,337.25
674.724,347.3711
674.3679,345.4909
677.4886,351.0577
677.4853,364.6284
671.9623,363.2688
671.3596,351.8508
670.8905,362.426
674.8182,345.2175
674.6431,378.1053
682.8656,328.0953
694.6586,325.9419
713.2624,322.2886
736.1006,311.026
753.1316,304.0207
760.7665,290.8849
767.8101,290.1287
779.5745,285.1117
789.8041,277.448
789.6989,276.5748
788.8636,289.0213
784.2779,283.8275
780.8379,290.0166
781.9224,286.8855
785.4646,287.6799
783.7855,290.9776
785.7118,288.9571
782.1537,286.8253
783.097,285.1385
782.3726,288.7361
785.16,288.1453
791.4026,294.7749
792.867,284.1459
790.4908,288.7122
790.1033,281.6727
792.0372,288.4472
789.1516,286.6565
789.9374,284.1124
791.7615,283.2375
791.8661,286.8865
796.8467,285.6837
791.6329,287.4949
795.997,285.5891
790.4576,283.2576
794.1774,285.0926
793.4027,282.3602
795.1576,284.7581
790.8821,287.613
791.499,288.3697
795.6661,286.1768
791.0113,286.4621
791.2794,293.3261
792.7653,287.6438
790.0857,288.6252
792.9841,289.1297
791.558,286.5753
791.9499,284.9312
793.8335,289.7944
795.2235,291.1826
796.3063,282.7614
791.4802,287.6212
789.9469,283.2047
791.5994,292.7273
795.2993,290.665
791.8019,286.9919
792.933,288.8746
792.3756,288.1314
794.548,290.0185
797.8141,285.5871
791.7285,284.5932
790.3595,289.7396
798.439,288.1255
791.841,282.3415
791.5151,282.8295
794.139,290.8087
796.8919,286.2455
793.085,286.2158
795.9982,286.637
793.775,288.1223
794.7057,284.4866
795.6157,286.4774
790.2926,287.6072
795.3313,286.3834
797.5755,286.6711
794.3873,284.5362
794.1253,285.5738
794.8023,287.328
792.8292,288.0878
793.6049,287.4158
792.8549,289.0434
800.8831,280.5262
792.6165,285.3723
796.1306,287.6185
796.6681,284.4692
795.5532,286.4235
804.7332,284.4301
817.5862,288.4705
838.7219,278.5036
871.1213,279.2893
892.5599,277.7668
908.7363,269.9069
910.5662,272.5001
922.2424,278.0102
934.5123,274.5312
941.7457,277.7093
944.1023,273.77
940.2046,276.1209
934.9589,276.1012
937.9865,271.5454
940.7208,276.5419
939.4233,272.4422
941.7307,273.1658
938.7574,271.7521
944.3402,270.5755
941.648,271.7969
943.3386,275.8852
941.0659,277.8048
941.5021,277.1146
943.5572,280.9078
942.8046,279.1815
942.7395,272.8796
943.7839,273.4006
940.2471,276.3663
946.1274,270.7143
940.8936,273.4195
941.9379,275.828
946.6027,272.294
942.6009,270.3048
945.4434,271.497
942.9915,276.0665
946.1185,279.0466
946.097,270.3674
943.3975,267.6409
947.2993,267.2409
948.135,266.2636
944.7359,267.6825
944.4528,271.7649
944.3008,269.7868
941.1067,269.0297
945.7419,273.3296
947.1357,267.3115
945.7848,269.0363
941.538,280.7814
943.8246,276.0486
945.9445,268.3808
943.3223,268.6503
944.6588,283.319
949.5816,273.9522
967.1969,272.2503
996.9535,271.3031
1028.916,271.263
1043.848,280.0174
1067.172,269.6369
1079.642,274.1898
1084.255,277.8489
1094.674,278.5731
1097.866,274.9977
1100.195,273.2482
1097.749,272.7669
1097.191,273.1968
1094.563,270.9805
1097.271,267.992
1095.89,268.3826
1096.779,274.2031
1094.615,270.9645
1096.558,269.8289
1098.502,270.5712
1101.298,270.8712
1097.558,269.9315
1097.543,269.33
1104.44,266.9937
1099.751,273.4194
1096.203,268.2454
1096.76,271.1548
1097.559,269.946
1099.057,275.5559
1096.12,271.6414
1098.272,267.5191
1098.171,269.2953
1095.365,267.376
1096.81,278.0337
1103.045,267.5556
1095.157,262.7395
1096.81,274.8233
1101.109,269.0161
1098.06,273.5866
1102.598,269.7466
1102.366,273.0766
1099.747,268.9914
1096.783,267.767
1100.582,272.0996
1098.103,266.4921
1097.784,270.1672
1099.155,266.7264
1098.423,268.7419
1099.674,273.9751
1100.288,262.8562
1097.671,271.7878
1098.611,271.2076
1096.617,270.2633
1097.297,270.8409
1104.106,262.9043
1098.987,269.163
1102.693,269.3675
1100.52,265.5192
1105.742,261.8399
1106.905,265.3311
1098.372,270.0267
1100.198,271.3734
1104.289,268.1043
1104.901,269.1007
1101.259,268.8134
1102.79,267.5235
1100.367,270.0104
1099.618,270.0887
1109.07,267.333
1100.426,262.7014
1097.781,267.7224
1102.005,274.5591
1101.497,268.8159
1103.432,273.039
1104.293,265.5728
1098.628,265.3761
1099.358,268.1398
1102.167,269.9209
1101.591,265.6025
1098.973,265.9654
1101.415,266.8635
1101.942,267.9835
1100.705,270.3575
1102.531,270.594
1101.154,267.6489
1103.741,265.6417
1098.647,274.7941
1101.73,266.5096
1101.248,269.6807
1098.929,273.9237
1092.355,291.9837
1084.043,297.1378
1064.7,316.5432
1036.041,345.4637
1011.687,363.4739
1002.014,383.661
1009.601,396.938
1014.722,407.4755
1017.848,414.365
1025.854,414.3723
1021.79,399.5827
1024.268,399.9772
1018.922,393.9759
1013.925,412.5424
1013.215,412.7171
1008.958,420.4837
1013.274,413.8546
1011.394,417.4156
1013.374,420.1148
1015.13,417.8138
1018.363,415.744
1015.822,410.4603
1017.832,413.1528
1013.007,415.4378
1013.36,416.8533
1015.02,418.4645
1020.255,413.0248
1016.023,416.32
1013.719,424.9958
1013.624,423.7736
1013.245,420.5157
1013.253,415.3068
1014.348,416.648
1015.807,419.9966
1009.152,427.4594
1015.995,416.6529
1013.358,415.6298
1016.05,411.2714
1013.354,417.6516
1016.83,411.9473
1016.448,418.667
1015.12,416.2955
1014.607,416.9742
1013.364,418.1795
1016.501,417.6211
1014.92,416.8377
1012.487,421.2839
1014.896,418.0541
1012.79,414.5386
1017.109,418.542
1019.009,421.5984
1016.317,420.1702
1013.1,418.441
1017.419,423.8289
1018.883,416.7319
1018.254,414.6151
1016.856,413.4768
1014.385,418.0104
1018.971,414.7524
1019.635,420.305
1018.627,417.0783
1016.231,418.067
1020.402,416.4571
1017.485,414.977
1018.309,415.0026
1019.659,417.74
1016.897,414.0173
1019.628,413.4018
1017.463,420.1517
1019.43,416.1512
1017.906,413.4692
1015.199,417.3963
1016.766,414.4463
1019.25,416.7757
1016.188,413.7622
1018.844,408.2699
1017.782,417.9734
1018.319,409.5162
1018.553,414.5771
1011.704,417.7446
1017.815,413.7306
1016.1,413.4197
1013.973,414.0886
1019.562,416.4109
1015.358,414.2033
1018.131,413.7073
1015.63,419.2856
1015.861,420.1365
1012.566,414.9089
1018.425,413.6535
1017.84,414.5886
1015.81,415.1842
1014.441,413.9083
1012.705,421.62
1016.418,415.5351
1017.12,419.7155
1016.826,411.954
1012.705,419.6193
1015.94,413.4467
1019.476,419.322
1015.229,418.0746
1015.346,415.6652
1012.053,412.2334
1017.511,415.7562
1016.062,420.6041
1017.802,412.9931
1013.263,419.5543
1017.792,406.8312
1017.023,414.8403
1013.014,417.4433
996.3365,419.7857
973.6353,425.5781
928.8055,430.105
895.1992,445.1855
866.6155,442.0534
855.6322,432.926
854.3423,427.9487
869.3583,427.1338
867.4306,443.9834
868.5305,448.8311
866.1583,444.2968
874.7515,446.5559
867.633,440.1358
868.4346,438.1481
864.1544,433.5506
870.5175,434.2192
865.337,431.7305
868.5592,437.0479
861.2683,432.6774
862.9763,434.49
859.6299,427.8003
863.9685,430.0441
865.8216,438.0488
869.3941,427.5427
864.2857,432.5929
864.8545,431.0522
860.136,441.3197
865.866,436.2194
859.8332,426.3596
864.8849,441.888
864.4007,443.6945
863.4943,438.3931
863.2397,450.4109
861.3801,437.0642
864.5002,441.016
861.2079,440.6966
868.1681,441.1177
866.2595,436.4888
856.7495,445.0246
861.7247,448.6128
854.8076,450.8142
857.9969,454.795
863.2246,437.3393
863.7644,439.0186
863.7042,434.0308
861.7961,436.46
861.6605,449.1177
861.4159,426.2889
861.8385,432.7825
864.2086,426.3833
863.6882,431.4949
856.884,432.5908
837.8133,454.6627
806.0751,464.4763
758.0502,480.0344
707.8379,489.5926
674.0541,505.9583
660.003,520.2482
647.3045,526.4531
644.2755,542.9802
629.7951,544.7735
604.9625,539.6566
596.2779,543.1434
593.1207,530.791
608.0248,542.115
616.1518,535.4188
613.7145,533.2009
610.7244,538.8116
608.2215,544.3424
607.5592,537.5528
605.8989,537.4204
608.6875,542.6551
607.4979,537.7764
605.8807,535.8903
606.6122,537.8738
604.2746,532.4525
605.2197,544.0729
604.9287,541.173
606.2514,537.5379
604.0133,540.88
603.245,549.4381
605.5585,548.4718
605.6126,546.8218
606.2717,536.0065
597.9434,548.056
603.6094,543.5609
604.8413,543.5346
601.0357,542.0155
601.4623,543.5526
603.6096,546.6279
604.7539,545.5683
605.1972,548.9448
607.5849,539.3269
598.1324,537.8843
605.1501,552.0933
599.7281,541.5169
600.7511,534.5601
601.6112,540.193
605.8865,544.0266
604.7257,546.0135
609.3791,543.7295
605.1847,540.7641
603.0845,550.1551
602.394,541.9765
604.5146,548.5074
604.0628,550.619
596.9287,539.6953
601.5296,537.3717
603.225,541.8247
598.5225,535.8288
597.5599,545.7709
602.4794,539.1006
600.2214,543.5518
596.5163,528.2395
603.1653,552.6197
608.1518,547.7293
596.059,530.3914
600.4237,539.2216
594.7253,526.2627
594.5963,533.1057
597.1298,530.51
597.6841,550.3829
595.6215,527.7214
595.9172,531.2233
596.7591,546.7937
597.1204,536.1134
598.4679,550.8933
596.1146,554.73
594.088,549.0833
576.5887,555.7208
539.1483,551.7185
501.8552,559.5118
466.4553,554.0979
449.3621,553.1682
450.3007,548.5412
465.9983,559.3659
476.5636,560.056
481.2466,561.4614
482.9614,564.8298
477.323,561.1171
473.1396,557.2805
472.4492,558.9146
476.576,561.4924
475.6519,561.1422
469.5445,557.084
473.1039,563.3256
471.5909,559.5523
472.8789,562.8027
469.47,566.2102
474.4844,564.3423
469.8452,559.45
476.5444,563.7261
474.8438,567.0415
470.5716,556.0668
467.1591,558.5375
473.3262,565.7321
468.5337,556.2281
472.1126,561.4257
474.4248,564.4478
472.7639,565.4403
472.0355,565.1897
470.2495,560.5116
470.5716,556.0315
476.8548,565.7889
470.0504,563.1378
468.2631,557.2431
471.0873,560.4794
472.7481,562.2552
472.324,563.0958
467.1221,552.857
475.5895,562.7592
472.7141,559.315
476.0048,564.9545
472.0231,561.1483
474.0607,564.6107
473.0981,559.7913
473.7946,566.6638
471.7988,561.6695
466.6679,555.3764
470.8492,561.502
464.5398,555.3618
464.937,553.9549
475.4092,568.471
473.0709,562.1013
469.5365,570.3397
468.5892,565.7353
485.0248,577.2095
499.9549,585.98
526.51,600.2706
555.6597,611.6045
584.0532,627.9585
596.7494,632.4656
603.19,641.8459
603.5764,646.1373
588.3879,640.1996
586.5158,634.8162
587.3915,630.6766
593.6071,629.1374
591.6963,631.3908
595.7653,635.8086
595.3317,637.8636
599.0903,635.5787
590.4071,633.5883
597.4341,636.4875
600.6254,642.5141
595.691,635.7992
597.5111,635.3777
594.6423,635.6172
595.9845,638.3795
595.8137,632.952
597.9659,637.1684
597.6928,638.0099
595.236,633.5675
595.9376,637.7997
597.131,634.569
598.665,642.4224
598.6377,635.0834
601.4697,637.5385
595.1089,638.5266
597.9647,636.5269
595.7179,635.7113
601.9906,637.5439
600.1229,638.799
599.0536,637.2096
602.7519,641.9687
597.9011,640.1998
595.8597,637.3916
597.9515,637.3878
599.1269,634.3852
593.6014,637.4296
600.2141,642.0788
597.2279,635.9146
595.3764,637.2407
595.2283,634.1349
594.5499,637.9277
601.5139,644.5635
593.8072,635.0178
596.4489,639.5804
601.1282,640.2782
603.2382,635.1685
600.5873,636.2838
597.2837,638.9406
598.8488,639.5985
598.7095,638.9126
599.6992,636.3137
599.7978,637.9933
596.1209,637.0756
602.5813,636.2994
597.9517,641.577
597.9172,639.9035
600.1835,641.2673
601.8523,641.3292
596.4615,637.7234
602.4417,636.6309
596.8377,641.3849
599.3195,638.9609
598.3102,639.5041
596.8048,640.2935
595.5962,636.0521
606.8225,641.0851
609.8706,643.2759
600.906,635.4246
599.2042,635.1731
597.2843,637.2714
597.3418,638.1628
600.0736,636.4443
601.0005,636.0036
600.3266,638.8548
597.1637,636.5561
601.2796,637.7979
599.0494,634.8009
598.2809,640.4738
598.2893,637.5567
597.4524,639.7136
599.7948,638.5961
600.1491,639.2567
594.923,633.9891
599.5746,640.9627
601.776,642.1419
620.7013,656.7213
644.1149,674.6093
672.7921,701.6637
681.5016,707.2841
683.8147,707.5822
669.3588,711.5303
662.6012,705.8796
661.0046,701.3759
670.8797,699.35
664.3646,697.2276
666.2002,696.7918
663.5523,703.0162
658.3122,703.4965
671.2012,702.7646
677.4627,699.6365
670.0322,704.7349
669.882,699.4058
675.6617,707.5643
668.1127,700.5759
675.8987,702.2061
673.0468,701.8722
673.7689,702.6121
663.6818,701.6879
674.0425,701.6128
675.311,701.8026
674.8313,698.5934
669.1328,698.046
669.7199,701.2326
666.2986,700.9299
675.9021,702.9478
678.2227,706.6352
667.0819,698.2521
664.2989,698.4644
669.6652,700.9994
679.1571,698.6307
666.6742,703.1336
673.5307,701.9237
681.2844,702.3574
699.5168,702.6863
732.4187,703.9172
776.0631,688.9382
798.7606,692.9059
814.9034,682.9641
825.2854,682.3493
826.0802,677.4212
827.8513,678.8124
833.4269,680.6839
832.4729,677.2107
830.5796,681.5869
832.1363,679.5305
832.4299,681.8728
829.9065,682.7627
832.23,682.0118
833.6271,682.5521
835.0028,679.4618
834.5857,677.5213
834.2553,684.2974
838.2741,679.7313
837.6193,678.5711
834.0391,680.9459
837.1842,682.1245
834.6966,681.2341
840.3247,679.8082
836.0249,682.042
833.2737,681.5265
837.3314,680.601
838.2587,678.8843
838.2308,681.8492
837.8186,680.7118
834.8694,684.812
838.4211,677.5944
838.5617,683.0455
840.3981,684.0341
834.7078,686.1487
842.0949,680.5361
842.8915,681.8062
842.2202,677.8695
836.7692,683.3059
834.7522,684.8183
838.4795,683.2149
836.4391,679.1518
840.4503,681.8392
841.5567,681.8883
836.0937,678.0113
836.233,682.9514
841.4975,682.0931
839.0895,681.5308
841.707,680.5094
839.4404,682.7426
837.2584,685.9701
836.6678,682.3623
841.9287,684.7436
839.1393,679.5223
841.6374,684.973
841.1587,681.959
840.4528,677.1965
838.3393,683.0957
844.549,684.0581
841.9193,682.1462
836.3665,678.5139
839.4991,679.8004
840.7777,683.6899
840.2444,680.9498
847.3012,677.5121
836.7771,682.3067
837.0672,684.3224
841.404,681.8422
841.1577,680.202
837.5831,680.0103
844.2426,680.0018
846.8238,681.961
843.7672,677.679
840.4665,678.3306
844.1598,680.4833
836.8783,679.8948
838.3508,683.4818
845.5721,677.7774
835.8743,682.8272
837.6522,678.5621
843.5879,680.547
840.5981,682.2687
841.0583,680.5452
839.6149,682.101
836.1461,681.8682
842.3254,680.6048
838.986,681.8532
837.3372,683.4059
838.5281,680.4569
843.905,681.8162
843.9792,681.3685
841.592,682.2854
838.8368,679.3378
839.8486,673.2049
856.0002,672.4878
873.186,665.3915
887.8904,664.1467
894.6685,659.306
894.6445,663.5421
901.0966,661.9933
897.4165,657.8067
903.036,657.4272
900.7181,655.6716
899.7526,659.3586
894.2612,657.2759
902.0646,658.5765
897.4074,659.8125
892.8968,660.1408
898.8554,654.7639
898.3218,656.2652
898.1225,656.3855
895.9924,652.1024
897.5948,657.6997
902.7815,658.3445
896.271,656.1688
900.2119,657.4064
899.7565,657.8938
903.0464,656.2605
901.676,656.6744
903.4383,655.5364
901.8868,659.4537
900.094,660.155
898.2527,656.4109
901.9793,655.4506
899.2635,652.1552
900.6047,657.8012
898.6652,655.3017
897.1608,660.3577
901.976,656.1661
901.0026,658.0646
901.2501,657.0416
901.4178,656.3362
898.9805,658.3465
897.1393,659.1654
896.7076,659.8422
897.6645,657.0064
899.202,659.2567
896.1437,658.3999
902.3578,657.5519
904.0048,651.483
899.2149,657.0528
900.2981,655.7336
903.25,660.8607
899.4057,660.6709
901.7853,656.2513
901.9699,658.985
900.9555,659.6508
898.3814,659.0737
899.9104,657.2704
903.332,660.6247
905.1984,657.5991
898.4141,660.8361
901.9371,660.9104
905.256,656.6172
901.8962,658.1666
901.6606,659.2679
903.3314,657.067
906.222,658.2666
899.9694,657.8734
902.8826,657.5015
900.2056,657.0219
903.9978,656.1142
898.1928,658.9819
893.1173,671.8889
883.5163,672.9637
871.4735,678.682
869.767,684.2048
864.9204,687.3295
877.1082,684.9371
880.3643,682.8236
882.7827,684.2486
881.2351,678.4491
877.2128,680.8208
875.2181,679.0105
874.6693,679.3397
877.9967,682.1866
877.5581,679.5481
876.6985,684.7338
876.3717,683.6029
877.2827,685.0676
875.551,679.3638
876.5632,683.2601
876.4829,680.8064
877.1139,684.6524
877.6375,682.6947
877.195,681.532
879.561,684.2493
873.3325,683.1233
877.7754,684.7075
873.6383,680.062
874.2217,682.6555
875.3071,682.2077
875.3128,681.4456
872.4771,682.4473
878.577,684.4345
872.2462,682.303
871.3694,681.5528
881.5455,688.4307
873.078,686.4856
874.6406,687.1128
878.3293,684.4159
873.6306,684.8334
877.3767,680.2064
873.553,685.269
876.0577,682.0887
874.4298,687.6579
877.4818,681.1157
879.0967,681.2614
879.5373,677.6839
874.65,683.9444
876.0257,682.512
875.7536,679.7951
877.2493,683.9694
878.0146,683.9909
876.2316,683.2511
875.8208,678.471
875.0301,686.4863
874.4813,685.5657
874.95,682.3867
876.6666,684.8023
870.483,683.4561
877.5425,683.0899
876.3741,683.4228
877.7671,685.3762
878.3256,682.5751
876.5477,681.4885
875.7066,682.1518
878.6493,684.5231
873.5978,685.0836
876.8091,680.9095
877.1759,682.8035
881.016,685.918
877.131,683.4192
872.6467,681.0307
874.5734,683.6532
874.0944,684.962
874.7518,685.2093
876.0784,685.6158
876.3177,685.9694
872.7946,683.2112
875.8336,686.7286
874.1914,685.1305
876.4736,681.411
874.768,684.489
875.3303,680.8972
869.7453,682.3904
873.2452,680.5477
874.0769,687.1221
875.819,681.2242
872.6833,682.5175
875.6912,687.7133
874.3947,684.6947
873.7481,682.2267
875.0061,683.6527
875.1113,684.6355
872.3344,684.9815
873.8864,684.3517
874.7065,682.3437
873.7652,682.6725
876.6635,686.2959
876.3498,681.4248
871.6065,681.5991
873.24,683.8223
872.4344,687.147
875.57,689.2995
871.4156,684.8954
877.6333,687.1058
870.722,686.3612
870.931,680.7808
874.4809,681.4576
872.3058,682.1774
874.5172,681.1375
868.9381,680.613
872.3018,685.1221
874.4607,684.9539
872.5332,680.9082
870.9787,683.2386
874.1861,681.7939
873.155,685.0946
874.1495,686.0224
