gazeX,gazeY
266.4203,151.74892
266.36713,151.82864
266.15457,151.53635
265.88882,151.88179
265.5168,151.53635
265.30423,151.69577
265.17136,151.93494
265.03848,151.45662
265.4371,151.85521
265.35736,151.21747
265.09164,151.61606
265.27765,151.6692
265.27765,151.24403
265.25107,151.27061
265.78253,151.37689
265.49023,151.13776
265.56995,151.03145
265.75598,151.19089
265.4371,151.13776
265.30423,151.53635
265.27765,151.21747
265.06506,150.89859
265.03848,151.29718
265.22452,151.45662
265.19794,151.29718
265.5168,151.08461
265.01193,150.71259
265.03848,150.71259
265.06506,150.47343
265.30423,151.11118
265.33078,150.84544
265.41052,150.76573
265.27765,150.65942
265.59653,151.19089
265.22452,151.35033
265.49023,150.84544
265.35736,150.89859
265.8357,151.19089
265.06506,151.29718
265.75598,150.65942
265.46365,150.9783
265.6231,151.37689
265.30423,151.08461
265.38394,150.9783
265.5434,150.65942
265.8091,151.21747
265.67624,151.05801
265.41052,151.16432
265.6231,151.21747
265.30423,151.53635
265.75598,151.29718
265.8091,151.29718
265.56995,151.58948
265.67624,151.40347
265.78253,151.61606
265.5434,151.4832
265.86224,151.61606
265.70282,151.72234
265.67624,151.69577
265.67624,151.58948
265.72937,151.58948
265.59653,152.01465
265.56995,152.04121
265.75598,151.98807
265.70282,151.64262
265.56995,151.9615
265.8357,152.33353
265.75598,151.77548
265.75598,151.53635
265.9154,151.93494
265.70282,152.01465
266.04825,151.58948
265.96854,152.0678
265.88882,151.82864
265.6231,152.09436
265.67624,151.74892
265.70282,151.80208
265.8357,151.93494
265.5434,152.17409
265.72937,151.77548
266.07483,151.90836
265.99512,151.88179
265.64966,152.14752
265.942,152.01465
265.4371,152.04121
265.6231,151.93494
265.8357,151.93494
265.96854,151.69577
265.49023,151.85521
265.96854,151.58948
265.96854,151.80208
265.67624,151.37689
265.5168,151.40347
265.75598,151.32375
265.75598,151.72234
265.96854,151.6692
265.78253,151.29718
266.23428,151.69577
265.4371,151.50977
265.64966,151.35033
265.942,151.4832
265.64966,151.19089
265.25107,151.21747
265.4371,151.45662
265.75598,151.58948
265.5434,151.4832
265.46365,151.32375
265.35736,151.40347
265.33078,150.95174
265.4371,150.76573
265.5434,150.73917
265.46365,150.95174
265.41052,151.05801
265.5168,151.21747
265.41052,151.27061
265.49023,151.4832
265.8091,150.7923
265.46365,151.03145
265.56995,151.35033
265.41052,151.21747
265.33078,151.37689
265.64966,151.35033
265.64966,151.21747
265.4371,151.21747
265.64966,151.24403
265.49023,150.7923
265.25107,150.9783
265.64966,150.7923
265.19794,151.03145
265.5434,151.03145
265.6231,150.57971
265.59653,151.21747
265.19794,150.95174
265.33078,150.76573
265.35736,150.3937
265.22452,150.92516
265.27765,150.57971
265.30423,151.45662
265.1448,151.13776
265.35736,150.71259
265.41052,150.71259
265.41052,150.686
265.46365,150.47343
265.59653,150.95174
265.41052,150.92516
265.17136,150.89859
265.41052,150.65942
265.25107,150.84544
265.5168,151.05801
265.5434,150.92516
265.4371,150.89859
265.72937,151.05801
265.35736,151.29718
265.38394,150.87202
265.33078,150.71259
265.8091,151.4832
265.33078,151.27061
265.70282,151.24403
265.78253,151.11118
265.67624,151.32375
265.72937,151.64262
265.8357,151.40347
265.59653,151.58948
265.49023,151.43004
265.38394,151.58948
265.75598,151.6692
265.5434,151.77548
265.72937,151.43004
265.19794,151.4832
265.49023,151.72234
265.96854,152.01465
265.942,151.35033
265.8091,151.56291
265.942,151.61606
265.86224,151.40347
265.8091,151.4832
266.04825,151.69577
265.72937,151.6692
265.38394,151.69577
265.72937,151.82864
265.67624,152.0678
265.88882,151.6692
265.942,151.64262
265.96854,151.93494
265.942,151.58948
265.8357,151.69577
266.26083,151.74892
265.6231,151.6692
266.23428,151.64262
266.0217,152.01465
266.2077,151.9615
265.96854,151.85521
266.18112,152.14752
266.3937,151.72234
266.128,152.2538
265.99512,151.80208
265.942,151.93494
266.26083,152.36009
265.99512,151.90836
266.26083,152.04121
265.9154,151.98807
266.04825,152.04121
266.2874,151.88179
266.314,152.0678
266.6063,151.74892
266.44684,151.90836
266.76572,152.30695
266.1014,151.9615
266.2874,152.4664
266.23428,152.04121
266.4203,152.20067
266.44684,152.43982
266.3937,152.04121
266.1014,152.28038
266.23428,152.01465
266.2874,152.0678
266.55316,152.22723
266.15457,152.01465
266.686,152.0678
266.314,152.12093
265.8357,152.22723
266.128,151.93494
265.88882,152.0678
266.5797,151.93494
266.0217,151.88179
266.2077,151.90836
266.04825,151.85521
266.36713,152.41324
266.15457,151.93494
266.18112,151.90836
266.128,152.01465
266.1014,152.38666
265.9154,152.43982
266.15457,152.12093
266.23428,151.90836
265.72937,151.98807
266.23428,152.04121
265.88882,152.14752
266.2874,152.14752
266.07483,152.09436
266.314,152.04121
266.36713,152.57268
266.34058,152.01465
266.18112,151.9615
266.36713,151.93494
266.0217,152.04121
265.9154,151.90836
266.7923,152.4664
266.4203,152.2538
266.23428,152.04121
266.23428,151.98807
266.2874,151.88179
266.34058,152.17409
266.47342,151.69577
266.44684,152.20067
266.5797,151.82864
266.36713,151.77548
266.7126,151.9615
266.686,151.90836
266.63287,151.82864
266.5,151.85521
266.73917,151.77548
266.63287,152.12093
266.5797,151.93494
266.76572,152.41324
266.686,151.98807
266.65942,152.4664
266.65942,152.33353
266.686,152.33353
267.32376,152.14752
266.5797,152.09436
266.76572,152.33353
266.81888,151.93494
266.686,152.2538
266.9783,152.04121
266.81888,152.51953
266.84543,151.98807
266.6063,151.82864
266.686,152.17409
266.73917,152.2538
266.6063,152.17409
266.6063,152.22723
266.92517,152.28038
266.84543,152.51953
266.73917,152.17409
266.95175,151.98807
266.84543,152.09436
266.686,151.6692
267.058,152.28038
266.65942,152.2538
266.7923,151.88179
266.7923,152.04121
266.76572,151.77548
266.63287,151.90836
266.76572,151.40347
266.34058,151.9615
266.47342,151.85521
267.03146,151.6692
266.4203,151.77548
266.84543,152.09436
266.63287,151.90836
266.95175,151.85521
266.9783,152.17409
266.8986,151.74892
266.76572,151.98807
266.76572,152.04121
266.76572,151.77548
267.21747,152.12093
266.686,152.22723
266.7126,152.12093
266.8986,152.38666
266.7126,152.01465
266.872,152.12093
266.65942,151.53635
266.73917,151.43004
266.95175,152.12093
266.52658,151.27061
266.73917,152.01465
266.3937,151.72234
267.0846,152.01465
266.73917,152.09436
266.65942,152.14752
266.6063,151.9615
266.6063,152.20067
266.686,152.01465
266.73917,151.9615
266.5797,151.90836
266.9783,151.93494
266.65942,151.85521
266.65942,152.14752
267.03146,151.88179
266.65942,151.74892
267.058,151.93494
266.872,152.33353
267.00488,151.90836
266.81888,151.80208
266.7923,152.41324
266.7923,152.4664
267.13776,152.33353
266.55316,151.88179
266.84543,152.12093
266.84543,151.64262
266.81888,152.12093
267.27063,152.17409
267.1643,151.64262
267.00488,152.17409
267.1909,152.57268
267.11118,152.20067
267.4832,152.49297
266.9783,152.2538
267.21747,152.09436
267.058,152.33353
267.13776,152.33353
266.92517,152.43982
267.29718,152.22723
267.1643,152.01465
266.7126,152.12093
266.92517,152.22723
267.058,152.12093
267.21747,152.17409
266.9783,152.33353
267.43005,152.49297
267.11118,152.30695
267.1643,152.43982
267.24402,152.33353
267.13776,152.51953
266.9783,152.7587
267.21747,152.70554
267.24402,152.65239
267.03146,152.43982
267.058,152.38666
267.1909,152.91812
266.92517,152.81184
266.65942,152.7587
267.00488,152.41324
267.0846,152.67897
266.73917,152.49297
266.84543,152.59926
266.686,152.22723
266.95175,152.22723
267.058,152.59926
267.24402,152.49297
267.058,152.78526
267.1643,152.89156
267.29718,152.70554
267.4566,152.9447
267.24402,152.70554
267.24402,153.02443
267.0846,152.9447
267.0846,152.59926
266.92517,153.02443
267.058,152.59926
266.8986,153.051
267.29718,152.62582
267.4832,152.73213
266.9783,152.59926
267.32376,152.7587
267.35034,152.38666
267.69577,152.9447
267.40347,152.99786
267.11118,152.54611
267.29718,152.7587
267.24402,152.99786
267.64264,152.51953
267.4566,152.78526
267.43005,152.89156
267.32376,152.57268
267.24402,152.97127
266.9783,153.18385
267.58948,152.97127
267.32376,152.70554
267.58948,152.78526
267.32376,152.99786
267.77548,152.9447
267.90836,153.02443
267.61606,152.89156
266.872,152.41324
267.43005,152.9447
267.27063,152.7587
267.40347,153.10414
267.35034,152.59926
267.24402,153.07758
267.64264,153.10414
267.40347,153.3433
267.5629,153.42302
267.53635,152.99786
267.5629,153.44958
267.74893,153.13072
267.53635,153.10414
267.4566,153.21043
267.61606,153.82162
267.50977,153.50275
267.4566,153.18385
267.43005,153.21043
267.4566,153.47618
267.4832,153.60904
267.77548,153.13072
267.66922,153.60904
267.58948,153.39645
267.40347,153.29016
267.3769,153.42302
267.82864,153.29016
267.53635,153.68877
267.1643,153.52933
267.29718,153.44958
267.03146,153.07758
267.29718,153.44958
267.27063,153.18385
267.53635,153.31673
267.61606,153.66219
267.3769,153.31673
267.29718,153.66219
267.1909,152.99786
267.4832,153.39645
267.3769,153.79506
267.1909,153.58246
267.4832,153.3433
267.50977,153.5559
267.43005,153.76848
267.13776,153.9545
267.13776,152.97127
267.24402,153.79506
267.13776,153.71533
267.3769,153.50275
267.11118,153.52933
267.35034,153.82162
267.43005,154.2468
267.43005,153.90135
267.32376,153.82162
267.69577,153.52933
266.92517,153.52933
267.03146,153.18385
267.00488,153.68877
267.64264,153.98106
267.35034,153.74191
267.13776,153.87477
267.35034,153.79506
267.0846,153.47618
267.3769,153.76848
267.24402,153.6356
267.32376,154.03421
267.27063,154.00764
267.3769,153.74191
267.00488,153.82162
267.32376,153.98106
267.24402,153.60904
267.03146,153.71533
267.03146,153.47618
267.1643,153.74191
267.1643,153.92793
266.95175,153.71533
267.00488,154.06079
267.11118,153.42302
267.00488,153.84819
267.058,153.74191
267.3769,153.79506
266.92517,153.76848
267.1909,153.50275
266.65942,153.76848
267.1643,153.5559
266.84543,153.36987
267.21747,153.50275
267.1909,153.6356
267.13776,153.36987
267.35034,153.71533
267.3769,153.90135
267.00488,154.06079
266.95175,153.60904
267.21747,154.08736
267.21747,153.92793
266.81888,154.00764
266.76572,154.08736
267.0846,153.9545
267.11118,154.22023
267.27063,154.43282
267.58948,153.79506
268.04123,153.82162
267.96152,154.11394
268.2804,153.82162
268.33353,153.6356
268.6524,153.66219
269.21045,152.67897
269.13074,153.02443
269.36987,152.7587
270.00766,153.237
269.42303,153.051
269.4496,152.70554
268.91812,152.91812
268.4664,153.237
268.57266,153.39645
267.88177,153.31673
267.8552,153.36987
267.50977,153.66219
266.95175,153.13072
266.63287,153.71533
266.44684,153.60904
266.65942,153.5559
266.55316,154.03421
266.3937,153.74191
266.3937,153.79506
266.92517,153.6356
267.21747,154.00764
267.35034,153.15729
267.29718,153.29016
267.4832,153.36987
267.80206,153.5559
268.12094,153.5559
267.98807,153.50275
268.20065,153.2636
268.43982,154.00764
268.33353,153.90135
267.61606,154.00764
267.98807,154.16708
267.77548,154.11394
267.69577,154.03421
267.61606,153.92793
267.61606,153.71533
267.61606,153.82162
267.40347,153.58246
267.72235,154.22023
267.8552,154.03421
267.29718,153.71533
267.66922,153.71533
267.77548,153.87477
267.98807,153.84819
267.8552,153.42302
267.88177,153.66219
268.04123,153.82162
267.5629,154.00764
267.61606,153.60904
267.98807,153.74191
268.14752,154.00764
267.98807,154.51254
267.80206,154.14052
267.90836,154.08736
267.69577,154.27338
267.4566,154.14052
267.96152,154.06079
267.24402,154.29996
268.04123,154.59227
268.04123,154.48598
267.88177,153.98106
267.8552,154.11394
267.8552,154.27338
267.50977,154.48598
267.93494,153.9545
267.66922,154.3531
267.93494,154.45941
267.93494,154.672
267.66922,154.45941
267.64264,154.53912
267.98807,154.27338
267.88177,154.64542
267.77548,154.22023
267.90836,154.56569
268.01465,154.72514
267.88177,154.72514
267.77548,154.53912
268.01465,154.69856
267.90836,154.64542
268.12094,154.83144
268.17407,154.51254
267.90836,154.77827
268.04123,154.51254
268.0678,154.77827
267.98807,154.99089
268.17407,154.64542
267.98807,154.43282
268.2804,154.85802
267.69577,154.64542
267.93494,155.01746
268.38666,154.77827
267.90836,155.15033
268.04123,155.15033
267.96152,154.85802
268.09436,154.43282
268.09436,154.69856
268.2804,154.83144
268.20065,154.88458
268.20065,155.41608
267.96152,154.93774
268.38666,154.75171
268.12094,154.75171
268.14752,155.20348
267.64264,155.41608
268.17407,154.99089
268.30695,155.2832
268.2804,154.88458
268.22723,154.80487
267.96152,154.672
268.22723,155.25664
268.41324,155.30977
268.09436,155.33635
268.2804,154.77827
268.20065,154.83144
268.49295,154.99089
268.25378,155.04402
268.3601,155.25664
268.25378,155.20348
268.62582,155.1769
268.25378,155.04402
268.4664,155.36292
268.49295,154.80487
268.57266,155.25664
268.59927,154.72514
268.59927,154.77827
268.62582,154.99089
268.57266,154.83144
268.4664,154.93774
268.43982,154.77827
268.4664,154.91115
268.51953,155.1769
268.17407,155.09718
268.25378,155.38951
268.7587,155.33635
268.41324,154.88458
268.4664,154.64542
268.51953,155.12376
268.5461,155.25664
268.70554,155.36292
268.99786,154.88458
268.49295,154.72514
268.43982,155.25664
268.41324,155.57552
268.57266,155.41608
268.4664,155.09718
268.2804,155.30977
268.09436,155.54895
268.4664,155.04402
268.20065,155.15033
268.5461,155.30977
268.09436,154.99089
268.41324,154.93774
268.20065,154.64542
268.3601,155.12376
268.4664,155.04402
268.38666,154.80487
268.2804,154.80487
267.98807,155.09718
268.22723,154.59227
268.0678,154.56569
267.96152,155.0706
268.09436,154.88458
267.96152,154.83144
268.3601,154.96431
268.33353,154.77827
268.38666,155.12376
268.22723,154.91115
268.25378,155.01746
268.4664,155.09718
268.30695,155.01746
268.73212,155.23006
268.33353,155.2832
268.70554,155.1769
268.41324,155.20348
268.62582,155.15033
268.679,155.65526
268.59927,155.52238
268.57266,155.2832
268.78525,155.25664
268.51953,155.65526
268.70554,155.73497
268.49295,155.65526
268.51953,155.57552
268.09436,155.36292
268.33353,155.0706
268.49295,155.52238
268.99786,155.86786
268.7587,155.57552
268.25378,155.78813
268.62582,155.41608
269.0244,155.68182
268.4664,155.73497
268.57266,156.16017
268.3601,156.29305
268.6524,155.921
268.865,156.00073
268.51953,155.97414
268.7587,155.89442
268.9447,156.00073
268.81183,155.6021
268.7587,156.08044
268.865,155.57552
268.62582,155.70839
268.73212,155.54895
269.13074,156.18675
268.679,155.921
268.679,156.05388
268.7587,156.08044
268.865,155.97414
268.679,156.21333
268.8384,155.97414
268.78525,155.78813
268.7587,156.37277
268.99786,155.89442
268.91812,156.31964
269.1573,156.05388
268.865,155.78813
269.051,156.00073
268.81183,156.08044
268.8384,155.76155
268.73212,155.86786
268.81183,156.26648
268.89157,156.18675
269.0244,156.05388
268.73212,156.39935
268.73212,156.58539
268.70554,155.86786
268.91812,155.97414
268.97128,156.29305
268.7587,155.97414
268.7587,155.52238
268.70554,156.10703
268.78525,156.18675
268.6524,155.54895
268.7587,155.78813
268.7587,155.57552
268.89157,156.18675
268.81183,155.921
268.81183,155.94757
268.70554,155.62868
268.865,155.8147
268.51953,155.30977
268.57266,155.6021
268.679,155.86786
268.89157,155.38951
268.57266,155.15033
268.51953,155.04402
268.4664,155.33635
268.4664,155.38951
268.7587,155.46922
268.679,155.44264
268.43982,155.70839
268.7587,155.70839
268.5461,155.86786
268.59927,155.6021
268.3601,155.65526
268.20065,155.46922
268.30695,155.1769
268.43982,155.41608
267.88177,155.04402
268.62582,155.25664
268.22723,154.93774
268.25378,155.01746
267.93494,155.2832
268.01465,155.41608
268.20065,154.93774
268.2804,155.0706
268.12094,154.85802
267.88177,154.61884
268.14752,154.93774
268.12094,155.0706
267.77548,155.04402
268.33353,154.80487
268.04123,155.09718
267.93494,154.77827
268.09436,154.93774
267.88177,154.83144
268.0678,154.80487
268.14752,154.83144
267.82864,154.51254
267.90836,154.45941
267.98807,153.98106
267.8552,155.15033
268.51953,154.53912
268.30695,154.69856
268.2804,154.64542
267.69577,155.12376
268.0678,155.01746
268.0678,154.672
268.20065,154.69856
268.20065,154.80487
268.22723,154.77827
268.01465,155.09718
268.09436,154.53912
268.01465,154.83144
268.14752,154.80487
268.3601,154.99089
268.38666,154.91115
268.30695,154.99089
267.88177,155.09718
268.41324,155.33635
267.90836,155.15033
268.2804,155.20348
268.2804,155.01746
268.49295,154.85802
268.70554,155.12376
268.43982,154.93774
268.43982,155.38951
268.12094,155.2832
268.5461,155.36292
268.09436,155.2832
268.25378,155.30977
268.2804,155.0706
267.98807,155.2832
267.98807,154.77827
267.93494,155.20348
268.20065,154.61884
268.38666,155.23006
268.20065,154.91115
268.2804,154.80487
267.93494,155.04402
268.20065,155.09718
268.09436,154.96431
268.30695,154.77827
268.04123,154.83144
268.41324,155.04402
268.25378,154.56569
268.49295,155.44264
268.20065,155.12376
268.43982,155.20348
268.49295,154.75171
268.25378,155.09718
268.4664,155.23006
268.25378,155.30977
268.33353,155.15033
268.41324,155.38951
268.70554,155.38951
268.51953,154.72514
268.0678,155.33635
268.51953,154.77827
268.865,155.01746
269.10413,155.52238
268.51953,154.99089
268.57266,154.77827
268.51953,154.85802
268.62582,155.33635
268.59927,155.20348
268.7587,155.30977
268.81183,155.20348
268.43982,155.20348
268.41324,155.33635
268.38666,155.46922
268.3601,155.73497
268.38666,155.6021
268.4664,155.41608
268.33353,154.99089
268.6524,155.62868
268.14752,155.12376
268.57266,154.80487
268.51953,154.72514
268.30695,155.33635
268.5461,154.96431
268.81183,155.12376
268.3601,155.38951
268.49295,154.99089
268.89157,154.85802
268.51953,155.01746
268.59927,155.0706
268.62582,155.01746
268.4664,154.83144
268.49295,155.25664
268.49295,154.91115
268.62582,155.1769
268.5461,154.80487
268.70554,155.33635
268.7587,154.75171
268.41324,155.12376
269.051,155.44264
268.57266,155.84126
268.30695,155.20348
268.57266,155.01746
268.62582,155.20348
268.41324,155.15033
268.62582,154.93774
268.38666,155.04402
268.679,154.77827
268.51953,154.672
268.59927,154.96431
268.49295,154.77827
268.4664,154.45941
268.6524,155.01746
268.97128,155.01746
268.57266,154.85802
268.6524,154.77827
268.7587,154.88458
268.38666,154.80487
268.57266,155.0706
268.57266,154.85802
268.679,154.88458
268.33353,154.93774
268.25378,154.29996
268.5461,154.40625
268.57266,154.99089
268.70554,154.91115
268.30695,154.72514
268.51953,154.56569
268.5461,154.69856
268.7587,154.69856
268.7587,154.48598
268.57266,154.64542
268.30695,154.59227
268.57266,154.69856
268.2804,154.69856
268.57266,154.48598
268.78525,154.96431
268.5461,154.45941
268.91812,154.29996
268.73212,154.45941
268.43982,154.43282
268.9447,154.69856
268.9447,154.75171
268.62582,154.06079
268.679,154.11394
268.3601,154.27338
268.25378,154.43282
268.5461,154.77827
268.57266,154.2468
268.679,154.672
268.41324,154.45941
268.12094,154.45941
268.70554,154.2468
268.17407,154.72514
268.8384,154.22023
268.57266,154.37967
268.7587,154.69856
268.6524,154.59227
268.14752,154.2468
268.51953,154.37967
268.51953,154.69856
268.49295,154.672
268.3601,154.40625
267.8552,154.45941
268.59927,154.19366
268.41324,154.37967
268.4664,154.51254
267.93494,154.56569
268.17407,154.3531
268.41324,154.43282
268.5461,154.40625
268.78525,154.61884
268.59927,154.40625
268.33353,154.27338
268.78525,154.48598
268.38666,154.43282
268.38666,154.29996
268.25378,154.48598
268.6524,154.51254
268.6524,154.88458
268.73212,153.90135
268.73212,154.37967
268.78525,154.75171
268.865,154.51254
268.38666,154.85802
268.73212,154.88458
268.81183,154.91115
268.679,154.56569
268.89157,154.99089
269.0244,155.2832
268.8384,154.96431
269.21045,154.85802
268.8384,154.37967
268.73212,154.88458
269.10413,154.85802
268.7587,154.88458
269.07758,154.80487
269.21045,154.43282
268.89157,154.43282
268.8384,154.56569
268.73212,154.19366
268.70554,154.72514
268.7587,154.59227
268.91812,154.77827
268.81183,154.29996
268.78525,154.59227
268.5461,154.43282
268.679,154.56569
268.89157,154.56569
269.051,154.53912
268.78525,155.01746
268.865,154.56569
268.99786,154.61884
268.89157,154.69856
268.865,154.27338
268.8384,154.32654
269.18387,154.40625
268.7587,154.45941
269.10413,154.06079
268.9447,154.16708
269.237,154.11394
269.051,154.43282
269.10413,154.22023
269.10413,154.43282
268.81183,154.11394
268.865,154.27338
268.81183,154.27338
