@RELATION gaze_labels

%@METADATA width_px 640
%@METADATA height_px 360
%@METADATA width_mm 475.00
%@METADATA height_mm 267.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
122110,328.78,171.26,1.00,FIX,FIX
124111,328.18,171.61,1.00,FIX,FIX
126115,327.99,171.76,1.00,FIX,FIX
128116,328.09,172.01,1.00,FIX,FIX
130117,328.18,172.10,1.00,FIX,FIX
132117,328.50,172.37,1.00,FIX,FIX
134112,328.55,172.47,1.00,FIX,FIX
136114,328.85,172.48,1.00,FIX,FIX
138121,328.98,172.57,1.00,FIX,FIX
140121,328.69,172.47,1.00,FIX,FIX
142119,328.54,171.97,1.00,FIX,FIX
144120,328.40,171.88,1.00,FIX,FIX
146119,328.03,171.99,1.00,FIX,FIX
148119,327.77,172.21,1.00,FIX,FIX
150125,327.58,172.03,1.00,FIX,FIX
152122,327.52,172.07,1.00,FIX,FIX
154125,327.29,172.06,1.00,FIX,FIX
156121,327.33,172.19,1.00,FIX,FIX
158124,327.50,172.68,1.00,FIX,FIX
160126,327.00,173.01,1.00,FIX,FIX
162124,326.81,173.22,1.00,FIX,FIX
164125,327.45,173.34,1.00,FIX,FIX
166128,328.07,173.03,1.00,FIX,FIX
168130,328.52,172.56,1.00,FIX,FIX
170132,328.68,172.84,1.00,FIX,FIX
172130,328.14,172.34,1.00,FIX,FIX
174127,327.81,172.50,1.00,FIX,FIX
176130,327.70,172.42,1.00,FIX,FIX
178134,327.46,172.44,1.00,FIX,FIX
180137,327.80,172.00,1.00,FIX,FIX
182135,328.01,171.84,1.00,FIX,FIX
184131,327.71,171.75,1.00,FIX,FIX
186136,327.43,172.01,1.00,FIX,FIX
188137,327.44,172.49,1.00,FIX,FIX
190136,327.48,171.95,1.00,FIX,FIX
192135,327.17,172.50,1.00,FIX,FIX
194152,327.23,172.53,1.00,FIX,FIX
196135,327.68,172.96,1.00,FIX,FIX
198140,327.45,172.84,1.00,FIX,FIX
200142,327.22,173.27,1.00,FIX,FIX
202140,327.23,173.18,1.00,FIX,FIX
204139,327.55,172.70,1.00,FIX,FIX
206144,327.58,173.06,1.00,FIX,FIX
208147,327.54,173.22,1.00,FIX,FIX
210143,327.52,173.71,1.00,FIX,FIX
212146,327.44,173.59,1.00,FIX,FIX
214145,327.72,172.99,1.00,FIX,FIX
216143,328.03,172.76,1.00,FIX,FIX
218149,328.32,173.00,1.00,FIX,FIX
220150,327.85,173.46,1.00,FIX,FIX
222149,327.64,173.72,1.00,FIX,FIX
224148,327.73,173.40,1.00,FIX,FIX
226148,327.55,172.99,1.00,FIX,FIX
228155,327.64,173.27,1.00,FIX,FIX
230153,327.81,173.43,1.00,FIX,FIX
232151,327.40,173.45,1.00,FIX,FIX
234152,327.04,173.46,1.00,FIX,FIX
236156,327.24,173.03,1.00,FIX,FIX
238158,327.67,172.91,1.00,FIX,FIX
240157,328.07,173.37,1.00,FIX,FIX
242152,328.45,173.66,1.00,FIX,FIX
244157,328.50,173.76,1.00,FIX,FIX
246154,328.06,173.31,1.00,FIX,FIX
248157,327.88,173.52,1.00,FIX,FIX
250162,327.36,173.51,1.00,FIX,FIX
252156,327.37,173.75,1.00,FIX,FIX
254158,327.46,174.00,1.00,FIX,FIX
256160,327.39,173.79,1.00,FIX,FIX
258165,327.70,174.03,1.00,FIX,FIX
260164,327.51,174.47,1.00,FIX,FIX
262165,327.57,174.57,1.00,FIX,FIX
264163,327.45,174.24,1.00,FIX,FIX
266164,327.05,173.90,1.00,FIX,FIX
268170,327.14,174.09,1.00,FIX,FIX
270167,327.25,173.95,1.00,FIX,FIX
272166,327.69,173.78,1.00,FIX,FIX
274169,328.07,173.88,1.00,FIX,FIX
276182,328.27,174.06,1.00,FIX,FIX
278174,328.20,174.35,1.00,FIX,FIX
280170,327.51,174.87,1.00,FIX,FIX
282171,327.82,174.74,1.00,FIX,FIX
284169,327.46,175.04,1.00,FIX,FIX
286172,327.85,175.12,1.00,FIX,FIX
288179,328.24,174.94,1.00,FIX,FIX
290174,328.11,174.39,1.00,FIX,FIX
292174,328.00,174.16,1.00,FIX,FIX
294174,327.49,174.52,1.00,FIX,FIX
296175,327.69,174.36,1.00,FIX,FIX
298178,328.13,173.78,1.00,FIX,FIX
300176,328.35,173.62,1.00,FIX,FIX
302177,328.26,172.85,1.00,FIX,FIX
304178,328.37,173.12,1.00,SACCADE,FIX
306177,327.88,173.90,1.00,SACCADE,SACCADE
308181,319.44,172.49,1.00,SACCADE,SACCADE
310181,315.27,172.66,1.00,SACCADE,SACCADE
312182,307.71,172.09,1.00,SACCADE,SACCADE
314182,295.04,170.84,1.00,SACCADE,SACCADE
316181,285.25,168.46,1.00,SACCADE,SACCADE
318189,275.69,167.13,1.00,SACCADE,SACCADE
320185,265.32,165.75,1.00,SACCADE,SACCADE
322184,260.19,164.85,1.00,SACCADE,SACCADE
324184,251.72,164.88,1.00,SACCADE,SACCADE
326189,250.25,164.22,1.00,SACCADE,SACCADE
328194,238.71,164.31,1.00,SACCADE,SACCADE
330187,239.42,164.71,1.00,SACCADE,SACCADE
332190,232.09,167.21,1.00,SACCADE,SACCADE
334189,230.99,169.41,1.00,SACCADE,SACCADE
336189,230.03,169.51,1.00,SACCADE,SACCADE
338194,227.79,170.44,1.00,SACCADE,SACCADE
340193,225.79,171.81,1.00,SACCADE,SACCADE
342192,224.94,172.47,1.00,SACCADE,FIX
344192,225.41,172.57,1.00,SACCADE,FIX
346192,226.16,172.51,1.00,FIX,FIX
348199,226.35,172.62,1.00,FIX,FIX
350196,227.03,172.50,1.00,FIX,FIX
352196,227.15,172.58,1.00,FIX,FIX
354194,226.96,172.43,1.00,FIX,FIX
356193,227.22,172.11,1.00,FIX,FIX
358202,227.29,171.90,1.00,FIX,FIX
360198,227.71,171.79,1.00,FIX,FIX
362198,228.10,171.84,1.00,FIX,FIX
364199,228.10,171.32,1.00,FIX,FIX
366196,227.51,171.22,1.00,FIX,FIX
368206,227.06,170.75,1.00,FIX,FIX
370208,227.45,171.44,1.00,FIX,FIX
372203,227.53,172.25,1.00,FIX,FIX
374203,227.90,171.91,1.00,FIX,FIX
376200,227.91,172.53,1.00,FIX,FIX
378207,227.74,172.06,1.00,FIX,FIX
380205,228.10,172.09,1.00,FIX,FIX
382201,228.10,171.91,1.00,FIX,FIX
384210,228.25,171.87,1.00,FIX,FIX
386206,228.38,171.63,1.00,FIX,FIX
388211,228.20,171.75,1.00,FIX,FIX
390212,228.59,172.06,1.00,FIX,FIX
392210,228.75,172.19,1.00,FIX,FIX
394210,228.51,172.32,1.00,FIX,FIX
396209,228.76,171.74,1.00,FIX,FIX
398215,228.66,172.19,1.00,FIX,FIX
400216,228.50,172.15,1.00,FIX,FIX
402217,228.50,172.51,1.00,FIX,FIX
404217,228.37,172.79,1.00,FIX,FIX
406214,228.32,172.65,1.00,FIX,FIX
408216,228.43,172.70,1.00,FIX,FIX
410226,228.54,172.39,1.00,FIX,FIX
412221,228.76,171.72,1.00,FIX,FIX
414215,228.41,171.68,1.00,FIX,FIX
416215,228.53,172.19,1.00,FIX,FIX
418223,228.51,172.66,1.00,FIX,FIX
420225,228.89,172.35,1.00,FIX,FIX
422224,229.00,173.04,1.00,FIX,FIX
424219,228.82,173.07,1.00,FIX,FIX
426226,228.66,173.17,1.00,FIX,FIX
428226,228.75,172.84,1.00,FIX,FIX
430225,228.97,172.71,1.00,FIX,FIX
432225,228.92,172.78,1.00,FIX,FIX
434224,229.03,173.05,1.00,FIX,FIX
436226,229.66,172.80,1.00,FIX,FIX
438229,229.38,173.41,1.00,FIX,FIX
440239,229.32,173.14,1.00,FIX,FIX
442227,228.84,173.57,1.00,FIX,FIX
444228,228.92,173.28,1.00,FIX,FIX
446227,228.56,173.29,1.00,FIX,FIX
448230,228.88,173.41,1.00,FIX,FIX
450231,229.20,173.21,1.00,FIX,FIX
452234,228.99,172.85,1.00,FIX,FIX
454234,228.74,173.40,1.00,FIX,FIX
456233,228.99,173.15,1.00,FIX,FIX
458235,229.15,173.77,1.00,FIX,FIX
460238,229.18,173.63,1.00,FIX,FIX
462239,229.20,173.12,1.00,FIX,FIX
464236,229.01,173.69,1.00,FIX,FIX
466236,228.93,173.75,1.00,FIX,FIX
468239,228.86,173.66,1.00,FIX,FIX
470239,229.16,173.44,1.00,FIX,FIX
472242,228.99,173.33,1.00,FIX,FIX
474240,229.26,173.47,1.00,FIX,FIX
476238,229.16,173.96,1.00,FIX,FIX
478247,228.85,174.22,1.00,FIX,FIX
480244,228.48,174.37,1.00,FIX,FIX
482243,228.21,174.60,1.00,FIX,FIX
484244,228.10,174.50,1.00,FIX,FIX
486243,227.99,174.25,1.00,FIX,FIX
488250,227.84,173.65,1.00,FIX,FIX
490245,228.19,173.97,1.00,FIX,FIX
492247,228.52,174.09,1.00,FIX,FIX
494249,228.56,174.17,1.00,FIX,FIX
496247,228.58,174.18,1.00,FIX,FIX
498252,228.32,174.22,1.00,FIX,FIX
500252,228.54,174.29,1.00,FIX,FIX
502251,228.62,174.17,1.00,FIX,FIX
504248,228.74,174.59,1.00,FIX,FIX
506261,228.69,174.97,1.00,FIX,FIX
508261,228.88,174.19,1.00,FIX,FIX
510254,228.73,173.97,1.00,FIX,FIX
512254,228.76,173.93,1.00,FIX,FIX
514255,228.59,173.51,1.00,FIX,FIX
516256,228.12,174.04,1.00,FIX,FIX
518261,228.49,174.12,1.00,FIX,FIX
520257,228.06,174.28,1.00,FIX,FIX
522270,228.44,174.62,1.00,FIX,FIX
524257,228.66,175.21,1.00,SACCADE,FIX
526258,229.22,174.88,1.00,SACCADE,FIX
528262,230.06,175.52,1.00,SACCADE,SACCADE
530261,233.63,174.22,1.00,SACCADE,SACCADE
532264,236.79,172.25,1.00,SACCADE,SACCADE
534264,240.23,171.77,1.00,SACCADE,SACCADE
536261,255.22,170.11,1.00,SACCADE,SACCADE
538267,257.95,169.28,1.00,SACCADE,SACCADE
540266,272.56,168.84,1.00,SACCADE,SACCADE
542268,275.99,168.24,1.00,SACCADE,SACCADE
544266,286.31,167.98,1.00,SACCADE,SACCADE
546265,295.25,166.09,1.00,SACCADE,SACCADE
548267,297.48,165.94,1.00,SACCADE,SACCADE
550270,308.70,165.69,1.00,SACCADE,SACCADE
552268,309.76,163.97,1.00,SACCADE,SACCADE
554272,317.31,163.22,1.00,SACCADE,SACCADE
556267,318.81,161.91,1.00,SACCADE,SACCADE
558271,320.53,160.49,1.00,SACCADE,SACCADE
560274,324.05,159.78,1.00,SACCADE,SACCADE
562273,324.04,159.49,1.00,SACCADE,SACCADE
564271,324.70,158.69,1.00,SACCADE,SACCADE
566270,325.26,158.16,1.00,SACCADE,SACCADE
568279,325.97,157.78,1.00,SACCADE,SACCADE
570278,326.62,157.68,1.00,SACCADE,FIX
572277,326.60,158.61,1.00,SACCADE,FIX
574277,326.69,157.99,1.00,SACCADE,FIX
576280,326.44,158.60,1.00,SACCADE,FIX
578277,326.07,159.25,1.00,SACCADE,FIX
580278,325.99,159.22,1.00,SACCADE,FIX
582280,325.83,159.30,1.00,SACCADE,FIX
584282,326.24,159.63,1.00,FIX,FIX
586282,326.53,160.05,1.00,FIX,FIX
588286,326.94,160.49,1.00,FIX,FIX
590284,326.85,160.72,1.00,FIX,FIX
592285,326.93,160.86,1.00,FIX,FIX
594284,327.29,160.93,1.00,FIX,FIX
596285,327.25,161.00,1.00,FIX,FIX
598289,327.31,160.60,1.00,FIX,FIX
600287,327.43,161.26,1.00,FIX,FIX
602288,327.17,161.78,1.00,FIX,FIX
604298,327.06,162.22,1.00,FIX,FIX
606292,327.04,162.19,1.00,FIX,FIX
608292,327.28,161.90,1.00,FIX,FIX
610291,327.34,162.16,1.00,FIX,FIX
612289,327.08,162.47,1.00,FIX,FIX
614292,326.70,162.49,1.00,FIX,FIX
616293,326.00,162.24,1.00,FIX,FIX
618295,325.81,162.02,1.00,FIX,FIX
620298,326.07,161.97,1.00,FIX,FIX
622294,326.29,162.23,1.00,FIX,FIX
624293,326.35,162.40,1.00,FIX,FIX
626294,326.28,162.87,1.00,FIX,FIX
628299,326.20,162.20,1.00,FIX,FIX
630299,326.42,162.30,1.00,FIX,FIX
632303,325.93,162.10,1.00,FIX,FIX
634298,325.99,161.74,1.00,FIX,FIX
636298,325.91,161.54,1.00,FIX,FIX
638300,326.18,161.37,1.00,FIX,FIX
640299,326.33,161.08,1.00,FIX,FIX
642301,326.02,161.00,1.00,FIX,FIX
644300,326.38,161.62,1.00,FIX,FIX
646300,326.83,161.49,1.00,FIX,FIX
648306,326.67,161.79,1.00,FIX,FIX
650305,326.70,161.69,1.00,FIX,FIX
652307,326.25,162.26,1.00,FIX,FIX
654308,326.23,161.98,1.00,FIX,FIX
656309,326.28,161.15,1.00,FIX,FIX
658309,326.61,160.89,1.00,FIX,FIX
660309,326.41,161.19,1.00,FIX,FIX
662308,326.72,161.36,1.00,FIX,FIX
664308,326.49,161.95,1.00,FIX,FIX
666312,326.64,162.04,1.00,FIX,FIX
668314,326.66,162.09,1.00,FIX,FIX
670315,326.58,162.24,1.00,FIX,FIX
672315,326.86,161.66,1.00,FIX,FIX
674313,326.94,161.78,1.00,FIX,FIX
676312,326.96,161.46,1.00,FIX,FIX
678319,327.31,161.16,1.00,FIX,FIX
680319,327.23,161.03,1.00,FIX,FIX
682315,327.18,161.28,1.00,FIX,FIX
684315,327.16,161.31,1.00,FIX,FIX
686327,326.93,161.69,1.00,FIX,FIX
688317,327.00,162.21,1.00,FIX,FIX
690318,327.38,162.16,1.00,FIX,FIX
692325,327.43,162.60,1.00,FIX,FIX
694322,327.58,163.16,1.00,FIX,FIX
696320,327.69,163.47,1.00,FIX,FIX
698327,327.98,163.77,1.00,FIX,FIX
700322,328.33,163.11,1.00,FIX,FIX
702328,328.31,163.10,1.00,FIX,FIX
704325,328.44,163.09,1.00,FIX,FIX
706323,328.04,163.03,1.00,FIX,FIX
708326,327.75,163.19,1.00,FIX,FIX
710327,327.46,163.07,1.00,FIX,FIX
712325,327.58,163.38,1.00,FIX,FIX
714325,328.03,163.17,1.00,FIX,FIX
716328,327.79,162.96,1.00,FIX,FIX
718331,327.56,162.40,1.00,FIX,FIX
720329,327.64,162.42,1.00,FIX,FIX
722330,327.89,162.61,1.00,FIX,FIX
724329,328.32,162.13,1.00,FIX,FIX
726329,328.41,162.47,1.00,FIX,FIX
728334,328.29,161.85,1.00,FIX,FIX
730333,328.22,162.02,1.00,FIX,FIX
732333,328.34,163.31,1.00,FIX,FIX
734333,328.49,163.52,1.00,FIX,FIX
736334,328.85,163.47,1.00,FIX,FIX
738338,328.57,163.25,1.00,FIX,FIX
740340,328.38,163.03,1.00,FIX,FIX
742336,328.47,163.51,1.00,FIX,FIX
744336,328.47,163.07,1.00,FIX,FIX
746336,328.94,163.03,1.00,FIX,FIX
748344,329.06,163.26,1.00,FIX,FIX
750340,329.21,163.06,1.00,FIX,FIX
752340,329.33,163.14,1.00,FIX,FIX
754344,329.37,162.73,1.00,FIX,FIX
756338,329.36,162.75,1.00,FIX,FIX
758350,329.52,162.91,1.00,FIX,FIX
760344,329.23,163.59,1.00,FIX,FIX
762343,329.61,163.60,1.00,FIX,FIX
764347,329.36,163.38,1.00,FIX,FIX
766343,329.45,163.61,1.00,FIX,FIX
768367,329.56,163.69,1.00,FIX,FIX
770348,329.41,163.72,1.00,FIX,FIX
772348,329.15,163.46,1.00,FIX,FIX
774349,327.51,163.17,1.00,FIX,FIX
776347,326.24,163.48,1.00,SACCADE,SACCADE
778350,324.38,163.22,1.00,SACCADE,SACCADE
780352,311.07,164.59,1.00,SACCADE,SACCADE
782356,303.98,166.38,1.00,SACCADE,SACCADE
784353,287.25,169.00,1.00,SACCADE,SACCADE
786351,277.12,170.66,1.00,SACCADE,SACCADE
788358,267.23,170.25,1.00,SACCADE,SACCADE
790357,251.38,170.32,1.00,SACCADE,SACCADE
792355,241.85,169.72,1.00,SACCADE,SACCADE
794357,233.51,168.78,1.00,SACCADE,SACCADE
796356,229.62,168.32,1.00,SACCADE,SACCADE
798361,217.55,169.15,1.00,SACCADE,SACCADE
800363,213.75,171.44,1.00,SACCADE,SACCADE
802366,212.89,172.34,1.00,SACCADE,SACCADE
804358,209.31,174.60,1.00,SACCADE,SACCADE
806363,207.06,175.41,1.00,SACCADE,SACCADE
808363,208.66,178.84,1.00,SACCADE,SACCADE
810361,209.03,180.66,1.00,SACCADE,SACCADE
812361,209.86,181.56,1.00,SACCADE,SACCADE
814361,210.74,182.40,1.00,SACCADE,SACCADE
816362,211.75,183.12,1.00,SACCADE,SACCADE
818367,212.22,183.50,1.00,SACCADE,SACCADE
820364,212.62,183.81,1.00,SACCADE,SACCADE
822369,212.47,184.16,1.00,SACCADE,SP
824370,211.97,183.66,1.00,SACCADE,SP
826369,211.22,183.01,1.00,SACCADE,SP
828370,210.04,181.63,1.00,SACCADE,SP
830374,209.53,181.08,1.00,SACCADE,SP
832372,209.50,180.37,1.00,SACCADE,SP
834372,209.57,180.64,1.00,SACCADE,SP
836370,209.66,180.68,1.00,SACCADE,SP
838378,209.56,180.97,1.00,SACCADE,SP
840378,209.97,181.03,1.00,SACCADE,SP
842370,210.75,181.19,1.00,SACCADE,SP
844374,211.15,181.14,1.00,SP,SP
846377,211.90,181.78,1.00,SP,SP
848379,212.20,183.21,1.00,SP,SP
850397,213.29,183.01,1.00,SP,SP
852379,214.09,183.34,1.00,SP,SP
854377,214.71,183.54,1.00,SP,SP
856376,214.60,183.69,1.00,SP,SP
858381,214.68,183.69,1.00,SP,SP
860386,214.52,183.66,1.00,SP,SP
862381,214.45,183.30,1.00,SP,SP
864382,214.74,183.31,1.00,SP,SP
866381,214.57,182.78,1.00,SP,SP
868388,214.30,182.67,1.00,SP,SP
870389,214.27,182.02,1.00,SP,SP
872384,214.10,181.77,1.00,SP,SP
874384,214.23,181.72,1.00,SP,SP
876384,214.43,181.82,1.00,SP,SP
878388,214.62,181.69,1.00,SP,SP
880389,214.60,181.66,1.00,SP,SP
882391,214.47,181.75,1.00,SP,SP
884387,214.52,182.47,1.00,SP,SP
886388,214.74,182.74,1.00,SP,SP
888392,214.67,182.36,1.00,SP,SP
890394,214.95,182.07,1.00,SP,SP
892394,214.88,181.97,1.00,SP,SP
894392,214.81,181.78,1.00,SP,SP
896392,215.07,181.88,1.00,SP,SP
898395,214.75,182.46,1.00,SP,SP
900397,214.71,182.53,1.00,SP,SP
902401,214.90,182.75,1.00,SP,SP
904397,214.52,182.84,1.00,SP,SP
906400,214.78,182.80,1.00,SP,SP
908400,214.68,182.65,1.00,SP,SP
910399,215.13,182.80,1.00,SP,SP
912402,215.54,182.97,1.00,SP,SP
914401,215.32,183.30,1.00,SP,SP
916404,215.40,182.99,1.00,SP,SP
918405,215.31,183.07,1.00,SP,SP
920404,215.42,183.26,1.00,SP,SP
922404,215.54,183.38,1.00,SP,SP
924407,215.81,183.89,1.00,SP,SP
926404,216.32,183.71,1.00,SP,SP
928410,216.66,183.63,1.00,SP,SP
930409,216.96,183.55,1.00,SP,SP
932414,216.85,183.77,1.00,SP,SP
934411,216.65,183.92,1.00,SP,SP
936408,216.70,184.04,1.00,SP,SP
938412,216.94,184.18,1.00,SP,SP
940411,217.46,183.94,1.00,SP,SP
942412,217.79,183.23,1.00,SP,SP
944414,217.82,183.19,1.00,SP,SP
946411,217.81,183.31,1.00,SP,SP
948414,217.97,183.62,1.00,SP,SP
950417,218.05,184.13,1.00,SP,SP
952414,218.38,184.08,1.00,SP,SP
954419,218.96,184.63,1.00,SP,SP
956418,218.95,185.12,1.00,SP,SP
958417,219.15,185.49,1.00,SP,SP
960418,219.50,185.83,1.00,SP,SP
962415,219.65,185.79,1.00,SP,SP
964420,220.12,185.84,1.00,SP,SP
966427,220.31,185.42,1.00,SP,SP
968421,220.20,185.62,1.00,SP,SP
970425,219.83,186.20,1.00,SP,SP
972422,219.84,186.45,1.00,SP,SP
974423,220.24,186.47,1.00,SP,SP
976425,220.62,185.90,1.00,SP,SP
978427,220.99,185.78,1.00,SP,SP
980428,221.38,185.84,1.00,SP,SP
982428,221.80,186.25,1.00,SP,SP
984429,221.81,186.38,1.00,SP,SP
986427,221.70,186.62,1.00,SP,SP
988432,222.23,187.13,1.00,SP,SP
990434,222.23,187.14,1.00,SP,SP
992430,221.74,187.13,1.00,SP,SP
994429,221.62,187.07,1.00,SP,SP
996436,221.71,186.82,1.00,SP,SP
998434,221.96,187.22,1.00,SP,SP
1000434,222.18,186.88,1.00,SP,SP
1002432,222.88,186.91,1.00,SP,SP
1004433,223.25,186.96,1.00,SP,SP
1006432,223.81,186.45,1.00,SP,SP
1008439,224.08,186.20,1.00,SP,SP
1010437,224.31,186.56,1.00,SP,SP
1012440,224.48,187.08,1.00,SP,SP
1014445,224.51,187.27,1.00,SP,SP
1016439,224.79,187.15,1.00,SP,SP
1018444,224.90,186.48,1.00,SP,SP
1020440,225.01,186.77,1.00,SP,SP
1022443,225.19,187.26,1.00,SP,SP
1024443,225.12,187.25,1.00,SP,SP
1026449,225.50,187.73,1.00,SP,SP
1028445,225.43,187.44,1.00,SP,SP
1030445,225.46,187.23,1.00,SP,SP
1032445,225.60,187.02,1.00,SP,SP
1034442,225.25,186.84,1.00,SP,SP
1036445,224.96,186.57,1.00,SP,SP
1038449,225.43,186.78,1.00,SP,SP
1040446,225.47,186.91,1.00,SP,SP
1042450,225.94,187.56,1.00,SP,SP
1044448,226.00,187.97,1.00,SP,SP
1046453,225.59,188.62,1.00,SP,SP
1048457,225.32,188.35,1.00,SP,SP
1050452,224.71,188.16,1.00,SP,SP
1052449,224.10,187.74,1.00,SP,SP
1054450,224.01,186.85,1.00,SP,SP
1056450,223.44,187.19,1.00,SP,SP
1058456,223.31,187.54,1.00,SP,SP
1060453,223.44,187.11,1.00,SP,SP
1062453,223.62,187.41,1.00,SP,SP
1064453,223.75,187.43,1.00,SP,SP
1066455,223.63,187.38,1.00,SP,SP
1068457,223.84,187.16,1.00,SP,SP
1070460,224.25,186.90,1.00,SP,SP
1072460,224.78,187.22,1.00,SACCADE,SACCADE
1074457,225.04,187.76,1.00,SACCADE,SACCADE
1076460,222.12,188.10,1.00,SACCADE,SACCADE
1078464,217.78,188.22,1.00,SACCADE,SACCADE
1080463,210.87,188.01,1.00,SACCADE,SACCADE
1082461,206.31,186.07,1.00,SACCADE,SACCADE
1084461,205.62,185.37,1.00,SACCADE,SACCADE
1086461,205.17,184.88,1.00,SACCADE,SACCADE
1088468,204.79,184.21,1.00,SACCADE,SACCADE
1090464,204.52,183.26,1.00,SACCADE,SACCADE
1092463,205.50,182.88,1.00,SACCADE,SACCADE
1094465,206.53,182.80,1.00,SACCADE,SACCADE
1096474,207.76,182.86,1.00,SACCADE,SACCADE
1098475,208.70,183.25,1.00,SACCADE,SACCADE
1100471,209.79,183.50,1.00,SACCADE,FIX
1102472,210.62,183.58,1.00,SACCADE,FIX
1104468,211.31,184.13,1.00,SACCADE,FIX
1106471,211.83,184.99,1.00,SACCADE,FIX
1108472,211.82,184.57,1.00,FIX,FIX
1110474,211.99,184.03,1.00,FIX,FIX
1112473,211.85,183.59,1.00,FIX,FIX
1114474,211.66,183.53,1.00,FIX,FIX
1116473,211.72,182.84,1.00,FIX,FIX
1118476,211.78,182.12,1.00,FIX,FIX
1120482,211.85,182.22,1.00,FIX,FIX
1122476,211.94,181.89,1.00,FIX,FIX
1124478,211.76,181.87,1.00,FIX,FIX
1126477,211.75,182.18,1.00,FIX,FIX
1128485,211.46,182.10,1.00,FIX,FIX
1130488,211.25,181.69,1.00,FIX,FIX
1132480,211.51,181.57,1.00,FIX,FIX
1134481,211.68,181.19,1.00,FIX,FIX
1136487,212.13,181.38,1.00,FIX,FIX
1138483,211.91,181.00,1.00,FIX,FIX
1140482,211.87,181.23,1.00,FIX,FIX
1142483,212.00,181.35,1.00,FIX,FIX
1144482,212.42,181.53,1.00,FIX,FIX
1146485,212.74,181.25,1.00,FIX,FIX
1148492,212.84,181.16,1.00,FIX,FIX
1150486,212.97,181.22,1.00,FIX,FIX
1152489,212.58,181.15,1.00,FIX,FIX
1154487,212.88,181.17,1.00,FIX,FIX
