@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
203014,308.77,163.22,1.00,SP,FIX
205010,308.42,162.71,1.00,SP,FIX
207010,308.17,161.43,1.00,SP,FIX
209010,308.00,161.79,1.00,SP,FIX
211015,308.56,162.69,1.00,SP,FIX
213016,308.59,163.05,1.00,SP,FIX
215017,308.16,163.31,1.00,SP,FIX
217014,307.77,163.75,1.00,SP,FIX
219014,307.59,163.86,1.00,SP,FIX
221011,305.31,163.88,1.00,SACCADE,SACCADE
223016,303.81,163.42,1.00,SACCADE,SACCADE
225018,302.78,163.66,1.00,SACCADE,SACCADE
227020,302.58,162.92,1.00,SACCADE,SACCADE
229016,300.52,162.01,1.00,SACCADE,SACCADE
231016,291.95,159.31,1.00,SACCADE,SACCADE
233023,288.81,157.76,1.00,SACCADE,SACCADE
235022,286.17,158.56,1.00,SACCADE,SACCADE
237020,285.00,157.44,1.00,SACCADE,SACCADE
239040,282.84,157.01,1.00,SACCADE,SACCADE
241021,274.69,148.05,1.00,SACCADE,SACCADE
243022,271.63,148.54,1.00,SACCADE,SACCADE
245024,269.04,146.62,1.00,SACCADE,SACCADE
247024,266.72,143.75,1.00,SACCADE,SACCADE
249027,265.28,141.63,1.00,SACCADE,SACCADE
251029,263.81,140.42,1.00,SACCADE,SACCADE
253032,263.12,139.97,1.00,SACCADE,SACCADE
255030,261.71,138.93,1.00,SACCADE,SACCADE
257026,261.11,138.89,1.00,SACCADE,SACCADE
259034,260.38,138.26,1.00,SACCADE,SACCADE
261033,259.29,138.34,1.00,SACCADE,FIX
263037,258.86,138.73,1.00,SACCADE,FIX
265035,258.76,138.99,1.00,SACCADE,FIX
267032,258.51,139.75,1.00,SACCADE,FIX
269033,258.58,139.15,1.00,SACCADE,FIX
271031,258.56,139.36,1.00,SACCADE,FIX
273034,258.34,139.18,1.00,SACCADE,FIX
275037,257.86,138.41,1.00,SACCADE,FIX
277043,258.11,138.76,1.00,FIX,FIX
279041,257.94,138.20,1.00,FIX,FIX
281046,258.38,137.92,1.00,FIX,FIX
283038,258.18,137.95,1.00,FIX,FIX
285039,258.22,138.98,1.00,FIX,FIX
287040,258.25,138.00,1.00,FIX,FIX
289043,257.66,137.17,1.00,FIX,FIX
291039,257.82,138.03,1.00,FIX,FIX
293042,258.34,138.20,1.00,FIX,FIX
295042,258.92,139.00,1.00,FIX,FIX
297046,258.77,139.21,1.00,FIX,FIX
299044,259.04,133.68,1.00,FIX,FIX
301047,258.27,137.63,1.00,FIX,FIX
303047,258.25,137.08,1.00,FIX,FIX
305044,258.28,137.11,1.00,FIX,FIX
307047,258.37,136.41,1.00,FIX,FIX
309052,259.38,136.63,1.00,FIX,FIX
311047,260.05,136.67,1.00,FIX,FIX
313053,259.62,134.90,1.00,FIX,FIX
315060,259.65,135.95,1.00,FIX,FIX
317046,260.41,136.45,1.00,FIX,FIX
319053,260.77,137.10,1.00,FIX,FIX
321066,261.24,137.68,1.00,FIX,FIX
323054,261.13,137.06,1.00,FIX,FIX
325054,261.04,137.22,1.00,FIX,FIX
327052,260.52,135.66,1.00,FIX,FIX
329052,260.61,137.65,1.00,FIX,FIX
331052,259.80,139.29,1.00,FIX,FIX
333056,260.69,138.33,1.00,FIX,FIX
335058,261.20,138.26,1.00,FIX,FIX
337056,261.21,137.56,1.00,FIX,FIX
339059,261.12,139.06,1.00,FIX,FIX
341056,261.07,138.96,1.00,FIX,FIX
343063,261.17,138.41,1.00,FIX,FIX
345060,261.91,138.01,1.00,FIX,FIX
347065,261.91,138.15,1.00,FIX,FIX
349059,261.95,138.48,1.00,FIX,FIX
351060,261.53,139.02,1.00,FIX,FIX
353066,261.52,139.62,1.00,FIX,FIX
355067,261.28,140.17,1.00,FIX,FIX
357065,261.24,139.76,1.00,FIX,FIX
359067,261.49,138.70,1.00,FIX,FIX
361071,261.89,139.01,1.00,FIX,FIX
363078,262.36,138.76,1.00,FIX,FIX
365071,262.04,137.39,1.00,FIX,FIX
367072,262.10,138.21,1.00,FIX,FIX
369069,262.37,138.16,1.00,FIX,FIX
371074,262.99,139.01,1.00,FIX,FIX
373081,263.52,139.62,1.00,FIX,FIX
375075,263.10,140.00,1.00,FIX,FIX
377072,263.36,138.37,1.00,FIX,FIX
379072,263.25,139.28,1.00,FIX,FIX
381068,262.12,140.77,1.00,FIX,FIX
383074,262.54,139.29,1.00,FIX,FIX
385080,262.85,137.48,1.00,FIX,FIX
387086,263.09,138.93,1.00,FIX,FIX
389077,263.34,138.27,1.00,FIX,FIX
391080,263.04,138.41,1.00,FIX,FIX
393087,262.53,138.30,1.00,FIX,FIX
395079,263.17,138.03,1.00,FIX,FIX
397090,262.92,138.27,1.00,FIX,FIX
399081,262.93,138.83,1.00,FIX,FIX
401085,262.84,139.23,1.00,FIX,FIX
403097,262.43,138.77,1.00,FIX,FIX
405082,262.32,136.68,1.00,FIX,FIX
407085,261.91,138.50,1.00,FIX,FIX
409083,261.77,138.44,1.00,FIX,FIX
411082,261.93,139.71,1.00,FIX,FIX
413089,262.18,140.15,1.00,FIX,FIX
415088,262.20,140.28,1.00,FIX,FIX
417089,261.59,140.69,1.00,FIX,FIX
419087,261.80,140.38,1.00,FIX,FIX
421089,262.15,139.36,1.00,FIX,FIX
423091,262.22,139.64,1.00,FIX,FIX
425090,261.98,139.04,1.00,FIX,FIX
427092,261.96,139.17,1.00,FIX,FIX
429092,261.45,138.78,1.00,FIX,FIX
431092,261.12,138.59,1.00,FIX,FIX
433102,261.12,138.81,1.00,FIX,FIX
435098,260.73,137.38,1.00,FIX,FIX
437098,261.38,137.96,1.00,FIX,FIX
439093,261.27,138.08,1.00,FIX,FIX
441093,261.06,138.06,1.00,FIX,FIX
443098,261.14,138.51,1.00,FIX,FIX
445109,261.19,138.32,1.00,FIX,FIX
447100,261.17,138.69,1.00,FIX,FIX
449098,261.33,139.07,1.00,FIX,FIX
451099,261.66,138.91,1.00,FIX,FIX
453104,261.66,139.09,1.00,FIX,FIX
455099,261.79,138.25,1.00,FIX,FIX
457105,261.79,137.68,1.00,FIX,FIX
459105,261.61,137.49,1.00,FIX,FIX
461104,261.86,135.66,1.00,FIX,FIX
463106,262.34,137.70,1.00,FIX,FIX
465107,262.87,137.88,1.00,FIX,FIX
467105,263.27,138.66,1.00,FIX,FIX
469106,263.15,139.26,1.00,FIX,FIX
471111,262.92,139.50,1.00,FIX,FIX
473107,263.02,140.02,1.00,FIX,FIX
475113,263.19,140.87,1.00,FIX,FIX
477113,263.49,140.37,1.00,FIX,FIX
479113,262.70,140.20,1.00,FIX,FIX
481110,262.53,141.56,1.00,FIX,FIX
483115,262.30,140.20,1.00,FIX,FIX
485119,262.48,139.99,1.00,FIX,FIX
487115,262.93,139.50,1.00,FIX,FIX
489115,263.13,139.50,1.00,FIX,FIX
491112,263.05,140.09,1.00,FIX,FIX
493117,262.81,140.80,1.00,FIX,FIX
495122,263.42,140.82,1.00,FIX,FIX
497122,263.27,140.81,1.00,FIX,FIX
499113,263.80,141.17,1.00,FIX,FIX
501114,263.23,138.63,1.00,FIX,FIX
503120,263.10,137.22,1.00,FIX,FIX
505119,263.48,138.14,1.00,FIX,FIX
507120,263.50,139.54,1.00,FIX,FIX
509126,263.97,139.75,1.00,FIX,FIX
511125,264.20,139.32,1.00,FIX,FIX
513124,264.67,139.65,1.00,FIX,FIX
515127,264.20,140.39,1.00,FIX,FIX
517125,264.13,138.98,1.00,FIX,FIX
519122,264.36,137.33,1.00,FIX,FIX
521122,264.11,139.15,1.00,FIX,FIX
523127,264.63,137.99,1.00,FIX,FIX
525126,263.98,137.41,1.00,FIX,FIX
527133,263.36,139.69,1.00,FIX,FIX
529128,263.60,139.46,1.00,FIX,FIX
531131,262.72,140.05,1.00,FIX,FIX
533133,263.43,139.78,1.00,FIX,FIX
535133,263.64,141.31,1.00,FIX,FIX
537132,264.07,141.11,1.00,FIX,FIX
539135,264.93,140.78,1.00,FIX,FIX
541132,264.88,139.60,1.00,FIX,FIX
543136,264.99,140.27,1.00,FIX,FIX
545136,264.68,138.94,1.00,FIX,FIX
547136,264.61,138.21,1.00,FIX,FIX
549139,264.99,139.52,1.00,FIX,FIX
551141,265.01,140.97,1.00,FIX,FIX
553139,265.11,139.18,1.00,FIX,FIX
555141,265.20,139.88,1.00,FIX,FIX
557137,264.82,140.57,1.00,FIX,FIX
559142,264.80,139.43,1.00,FIX,FIX
561150,264.82,139.63,1.00,FIX,FIX
563144,265.42,139.65,1.00,FIX,FIX
565142,265.57,138.68,1.00,FIX,FIX
567157,265.32,139.61,1.00,FIX,FIX
569141,265.09,140.42,1.00,FIX,FIX
571142,264.53,141.15,1.00,FIX,FIX
573150,264.55,141.20,1.00,FIX,FIX
575147,264.74,141.64,1.00,FIX,FIX
577147,264.84,141.08,1.00,FIX,FIX
579148,264.96,141.15,1.00,FIX,FIX
581150,265.01,141.44,1.00,FIX,FIX
583152,265.11,141.43,1.00,FIX,FIX
585151,265.61,140.83,1.00,FIX,FIX
587151,265.29,141.08,1.00,FIX,FIX
589152,265.17,140.72,1.00,FIX,FIX
591150,264.45,140.63,1.00,FIX,FIX
593153,264.86,140.60,1.00,FIX,FIX
595157,265.35,140.95,1.00,FIX,FIX
597160,265.82,142.50,1.00,FIX,FIX
599154,265.68,142.56,1.00,FIX,FIX
601154,265.80,142.83,1.00,FIX,FIX
603170,265.54,142.99,1.00,FIX,FIX
605153,265.06,143.18,1.00,FIX,FIX
607158,264.90,142.62,1.00,FIX,FIX
609161,264.80,141.01,1.00,FIX,FIX
611153,264.95,141.90,1.00,FIX,FIX
613160,265.41,140.63,1.00,FIX,FIX
615160,265.99,139.42,1.00,FIX,FIX
617157,266.38,140.67,1.00,FIX,FIX
619161,266.11,139.37,1.00,FIX,FIX
621162,266.38,138.49,1.00,FIX,FIX
623168,266.47,138.54,1.00,FIX,FIX
625165,266.51,141.35,1.00,FIX,FIX
627166,266.26,139.07,1.00,FIX,FIX
629166,266.27,138.72,1.00,FIX,FIX
631166,266.44,140.04,1.00,FIX,FIX
633167,266.36,141.30,1.00,FIX,FIX
635168,266.14,141.51,1.00,FIX,FIX
637169,266.09,137.72,1.00,FIX,FIX
639171,266.39,139.89,1.00,FIX,FIX
641169,266.25,140.58,1.00,FIX,FIX
643175,266.30,139.78,1.00,FIX,FIX
645173,266.20,140.07,1.00,FIX,FIX
647171,266.15,141.54,1.00,FIX,FIX
649186,266.62,141.10,1.00,FIX,FIX
651173,266.57,141.19,1.00,FIX,FIX
653175,266.17,140.62,1.00,FIX,FIX
655174,266.10,138.47,1.00,FIX,FIX
657176,265.74,138.95,1.00,FIX,FIX
659174,265.80,139.12,1.00,FIX,FIX
661173,266.16,139.01,1.00,FIX,FIX
663179,266.39,140.69,1.00,FIX,FIX
665177,265.79,140.79,1.00,FIX,FIX
667177,265.82,138.17,1.00,FIX,FIX
669180,265.34,140.69,1.00,FIX,FIX
671181,265.49,139.47,1.00,FIX,FIX
673180,265.27,139.57,1.00,FIX,FIX
675181,265.13,137.88,1.00,FIX,FIX
677182,265.41,136.88,1.00,FIX,FIX
679191,265.32,137.82,1.00,FIX,FIX
681182,265.16,137.12,1.00,FIX,FIX
683188,264.53,136.59,1.00,FIX,FIX
685190,264.71,136.49,1.00,FIX,FIX
687186,264.69,135.95,1.00,FIX,FIX
689188,265.15,137.29,1.00,FIX,FIX
691192,265.38,138.11,1.00,FIX,FIX
693191,265.79,136.96,1.00,FIX,FIX
695190,265.63,135.36,1.00,FIX,FIX
697190,265.21,138.72,1.00,FIX,FIX
699190,265.12,136.44,1.00,FIX,FIX
701192,264.82,138.75,1.00,FIX,FIX
703193,265.12,138.29,1.00,FIX,FIX
705194,265.78,137.60,1.00,FIX,FIX
707196,265.96,137.18,1.00,FIX,FIX
709193,265.80,138.00,1.00,FIX,FIX
711192,265.48,139.55,1.00,FIX,FIX
713197,265.60,140.59,1.00,FIX,FIX
715198,265.92,137.57,1.00,FIX,FIX
717197,266.81,138.31,1.00,FIX,FIX
719195,267.09,138.53,1.00,FIX,FIX
721200,267.31,137.52,1.00,FIX,FIX
723201,267.38,138.68,1.00,FIX,FIX
725203,267.82,140.06,1.00,FIX,FIX
727201,267.91,140.59,1.00,FIX,FIX
729199,267.44,141.10,1.00,FIX,FIX
731213,267.46,138.95,1.00,FIX,FIX
733203,267.30,140.37,1.00,FIX,FIX
735202,267.37,140.50,1.00,FIX,FIX
737209,267.28,141.21,1.00,FIX,FIX
739207,267.31,141.51,1.00,FIX,FIX
741207,267.48,141.88,1.00,FIX,FIX
743210,267.53,139.65,1.00,FIX,FIX
745206,267.28,140.00,1.00,FIX,FIX
747207,267.15,140.07,1.00,FIX,FIX
749209,267.08,140.23,1.00,FIX,FIX
751206,266.90,139.44,1.00,FIX,FIX
753214,267.34,140.07,1.00,FIX,FIX
755209,267.53,139.78,1.00,FIX,FIX
757217,267.03,140.06,1.00,FIX,FIX
759211,267.69,139.90,1.00,FIX,FIX
761211,266.71,140.13,1.00,FIX,FIX
763216,267.02,140.44,1.00,FIX,FIX
765215,267.00,140.39,1.00,FIX,FIX
767213,267.11,140.77,1.00,FIX,FIX
769214,267.73,137.94,1.00,FIX,FIX
771213,268.34,139.58,1.00,FIX,FIX
773217,267.99,139.97,1.00,FIX,FIX
775218,268.29,139.95,1.00,FIX,FIX
777220,268.54,140.26,1.00,FIX,FIX
779217,268.64,140.15,1.00,FIX,FIX
781218,269.01,139.14,1.00,FIX,FIX
783221,268.61,138.56,1.00,FIX,FIX
785220,268.25,137.83,1.00,FIX,FIX
787220,268.66,137.24,1.00,FIX,FIX
789223,268.55,138.77,1.00,FIX,FIX
791222,268.56,139.84,1.00,FIX,FIX
793228,268.38,140.51,1.00,FIX,FIX
795234,267.99,140.34,1.00,FIX,FIX
797228,268.22,139.47,1.00,FIX,FIX
799226,268.81,139.26,1.00,FIX,FIX
801228,269.93,139.83,1.00,FIX,FIX
803235,270.20,139.10,1.00,FIX,FIX
805231,268.04,140.17,1.00,SACCADE,SACCADE
807231,266.20,139.62,1.00,SACCADE,SACCADE
809230,259.33,140.32,1.00,SACCADE,SACCADE
811229,258.80,148.55,1.00,SACCADE,SACCADE
813236,256.52,152.27,1.00,SACCADE,SACCADE
815238,254.51,154.18,1.00,SACCADE,SACCADE
817234,250.82,161.57,1.00,SACCADE,SACCADE
819234,246.38,161.68,1.00,SACCADE,SACCADE
821232,237.63,167.44,1.00,SACCADE,SACCADE
823240,236.49,173.03,1.00,SACCADE,SACCADE
825237,234.26,183.22,1.00,SACCADE,SACCADE
827238,231.83,185.80,1.00,SACCADE,SACCADE
829239,229.27,192.66,1.00,SACCADE,SACCADE
831239,226.87,199.66,1.00,SACCADE,SACCADE
833245,223.18,202.07,1.00,SACCADE,SACCADE
835247,219.01,205.49,1.00,SACCADE,SACCADE
837241,216.11,213.41,1.00,SACCADE,SACCADE
839242,213.52,220.36,1.00,SACCADE,SACCADE
841243,210.10,229.24,1.00,SACCADE,SACCADE
843246,209.10,229.33,1.00,SACCADE,SACCADE
845248,207.36,230.90,1.00,SACCADE,SACCADE
847249,206.00,232.18,1.00,SACCADE,SACCADE
849248,205.62,232.22,1.00,SACCADE,SACCADE
851249,204.83,232.84,1.00,SACCADE,SACCADE
853252,204.43,234.41,1.00,SACCADE,SACCADE
855250,204.32,234.84,1.00,SACCADE,SACCADE
857246,205.99,235.22,1.00,SACCADE,SACCADE
859247,206.78,235.03,1.00,SACCADE,SACCADE
861250,207.46,235.89,1.00,SACCADE,SACCADE
863253,208.41,235.47,1.00,SACCADE,FIX
865256,208.58,236.09,1.00,SACCADE,FIX
867250,209.33,235.15,1.00,SACCADE,FIX
869248,209.81,234.99,1.00,SACCADE,FIX
871251,210.32,235.13,1.00,SACCADE,FIX
873253,210.88,234.62,1.00,SACCADE,FIX
875258,210.97,234.12,1.00,SACCADE,FIX
877259,211.05,234.25,1.00,SACCADE,FIX
879260,210.98,234.08,1.00,SACCADE,FIX
881256,211.24,234.13,1.00,SACCADE,FIX
883256,211.34,233.11,1.00,SACCADE,FIX
885259,211.25,232.22,1.00,SACCADE,FIX
887261,211.12,232.52,1.00,SACCADE,FIX
889259,210.74,232.49,1.00,SACCADE,FIX
891261,210.91,232.04,1.00,SACCADE,FIX
893264,211.46,232.27,1.00,SACCADE,FIX
895275,212.10,231.45,1.00,SACCADE,FIX
897264,212.25,230.25,1.00,SACCADE,FIX
899261,212.35,230.52,1.00,SACCADE,FIX
901261,211.97,229.59,1.00,SACCADE,FIX
903265,212.60,228.71,1.00,SACCADE,FIX
905265,212.45,229.21,1.00,SACCADE,FIX
907266,213.05,228.78,1.00,SACCADE,FIX
909266,213.13,229.17,1.00,SACCADE,FIX
911265,212.72,228.94,1.00,FIX,FIX
913267,212.21,228.45,1.00,FIX,FIX
915269,212.58,226.30,1.00,FIX,FIX
917268,211.86,227.61,1.00,FIX,FIX
919269,211.68,225.87,1.00,FIX,FIX
921270,212.19,228.91,1.00,FIX,FIX
923272,212.94,228.10,1.00,FIX,FIX
925274,213.19,225.94,1.00,FIX,FIX
927274,213.54,228.83,1.00,FIX,FIX
929277,213.35,227.88,1.00,FIX,FIX
931273,213.23,227.19,1.00,FIX,FIX
933277,213.34,230.72,1.00,FIX,FIX
935278,214.00,229.13,1.00,FIX,FIX
937277,213.57,230.12,1.00,FIX,FIX
939278,214.12,228.25,1.00,FIX,FIX
941277,214.17,229.60,1.00,FIX,FIX
943281,214.11,230.82,1.00,FIX,FIX
945280,214.17,230.38,1.00,FIX,FIX
947288,214.62,231.17,1.00,FIX,FIX
949285,214.64,231.45,1.00,FIX,FIX
951289,214.87,230.03,1.00,FIX,FIX
953288,214.99,227.81,1.00,FIX,FIX
955287,215.19,226.96,1.00,FIX,FIX
957286,215.35,228.22,1.00,FIX,FIX
959284,215.15,228.15,1.00,FIX,FIX
961282,215.51,229.98,1.00,FIX,FIX
963289,215.80,230.09,1.00,FIX,FIX
965289,215.74,229.19,1.00,FIX,FIX
967291,215.55,228.72,1.00,FIX,FIX
969293,215.14,231.09,1.00,FIX,FIX
971289,215.61,226.57,1.00,FIX,FIX
973292,215.62,227.70,1.00,FIX,FIX
975294,215.84,227.35,1.00,FIX,FIX
977305,215.56,227.31,1.00,FIX,FIX
979292,215.95,227.10,1.00,FIX,FIX
981290,216.53,226.84,1.00,FIX,FIX
983296,216.67,227.50,1.00,FIX,FIX
985296,216.33,228.53,1.00,FIX,FIX
987296,216.55,227.76,1.00,FIX,FIX
989293,216.78,229.34,1.00,FIX,FIX
991294,216.50,229.92,1.00,FIX,FIX
993301,216.44,228.76,1.00,FIX,FIX
995301,216.37,227.95,1.00,FIX,FIX
997304,216.20,229.68,1.00,FIX,FIX
999301,216.60,227.69,1.00,FIX,FIX
1001300,216.63,227.61,1.00,FIX,FIX
1003300,216.53,226.51,1.00,FIX,FIX
1005299,216.68,225.83,1.00,FIX,FIX
1007303,216.54,226.07,1.00,FIX,FIX
1009310,216.34,226.52,1.00,FIX,FIX
1011307,216.57,227.06,1.00,FIX,FIX
1013305,216.28,227.07,1.00,FIX,FIX
1015308,215.91,227.32,1.00,FIX,FIX
1017307,215.72,228.64,1.00,FIX,FIX
1019307,215.37,227.97,1.00,FIX,FIX
1021307,215.83,225.65,1.00,FIX,FIX
1023313,216.32,225.57,1.00,FIX,FIX
1025313,216.49,225.52,1.00,FIX,FIX
1027312,216.96,225.25,1.00,FIX,FIX
1029310,217.27,226.54,1.00,FIX,FIX
1031310,217.31,226.07,1.00,FIX,FIX
1033316,216.99,226.59,1.00,FIX,FIX
1035317,216.58,226.57,1.00,FIX,FIX
1037311,216.83,225.67,1.00,FIX,FIX
1039312,217.30,225.57,1.00,FIX,FIX
1041315,217.33,224.91,1.00,FIX,FIX
1043321,217.28,226.14,1.00,FIX,FIX
1045319,217.59,225.92,1.00,FIX,FIX
1047319,217.95,225.66,1.00,FIX,FIX
1049319,217.68,225.28,1.00,FIX,FIX
1051315,217.52,226.07,1.00,FIX,FIX
1053322,217.43,225.72,1.00,FIX,FIX
1055321,217.31,224.97,1.00,FIX,FIX
1057322,217.13,226.31,1.00,FIX,FIX
1059336,217.12,226.84,1.00,FIX,FIX
1061321,217.33,226.27,1.00,FIX,FIX
1063322,217.31,227.47,1.00,FIX,FIX
1065324,217.23,228.47,1.00,FIX,FIX
1067325,217.21,228.63,1.00,FIX,FIX
1069323,217.09,227.69,1.00,FIX,FIX
1071328,217.42,227.73,1.00,FIX,FIX
1073332,217.57,226.86,1.00,FIX,FIX
1075325,217.77,226.35,1.00,FIX,FIX
1077328,217.88,227.42,1.00,FIX,FIX
1079329,217.76,226.76,1.00,FIX,FIX
1081329,217.40,226.53,1.00,FIX,FIX
1083330,217.25,229.32,1.00,FIX,FIX
1085332,216.66,230.78,1.00,FIX,FIX
1087330,216.39,227.80,1.00,FIX,FIX
1089332,215.78,230.51,1.00,FIX,FIX
1091329,216.51,226.84,1.00,FIX,FIX
1093335,216.41,227.92,1.00,FIX,FIX
1095334,216.69,230.38,1.00,FIX,FIX
1097335,217.31,228.54,1.00,FIX,FIX
1099335,217.20,228.28,1.00,FIX,FIX
1101333,215.42,231.80,1.00,FIX,FIX
1103343,215.21,229.43,1.00,FIX,FIX
1105339,215.04,229.24,1.00,FIX,FIX
1107338,215.06,229.16,1.00,FIX,FIX
1109338,215.38,229.23,1.00,FIX,FIX
1111337,215.52,229.94,1.00,FIX,FIX
1113343,215.46,229.96,1.00,FIX,FIX
1115345,215.92,230.66,1.00,FIX,FIX
1117348,215.41,228.72,1.00,FIX,FIX
1119342,215.44,229.85,1.00,FIX,FIX
1121341,215.34,228.14,1.00,FIX,FIX
1123345,215.66,228.50,1.00,FIX,FIX
1125345,215.43,228.79,1.00,FIX,FIX
1127347,215.35,228.50,1.00,FIX,FIX
1129344,215.04,228.83,1.00,FIX,FIX
1131344,214.49,228.04,1.00,FIX,FIX
1133346,214.25,228.05,1.00,FIX,FIX
1135356,214.39,227.67,1.00,FIX,FIX
1137354,214.52,228.96,1.00,FIX,FIX
1139348,214.88,229.66,1.00,FIX,FIX
1141362,214.73,229.83,1.00,FIX,FIX
1143354,214.93,228.97,1.00,FIX,FIX
1145353,214.41,228.27,1.00,FIX,FIX
1147352,214.55,227.90,1.00,FIX,FIX
