@RELATION gaze_labels

%@METADATA width_px 528
%@METADATA height_px 224
%@METADATA width_mm 475.00
%@METADATA height_mm 201.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
248762,267.68,94.82,1.00,FIX,FIX
250765,267.54,94.17,1.00,FIX,FIX
252764,267.64,93.86,1.00,FIX,FIX
254763,268.12,93.99,1.00,FIX,FIX
256763,267.71,93.75,1.00,FIX,FIX
258766,267.15,93.51,1.00,FIX,FIX
260768,267.19,93.87,1.00,FIX,FIX
262769,267.36,93.92,1.00,FIX,FIX
264767,267.82,94.21,1.00,FIX,FIX
266773,267.68,94.10,1.00,FIX,FIX
268773,267.48,94.75,1.00,FIX,FIX
270772,267.21,94.07,1.00,FIX,FIX
272773,266.81,94.42,1.00,FIX,FIX
274772,266.80,94.61,1.00,FIX,FIX
276770,267.16,94.38,1.00,FIX,FIX
278775,267.76,94.08,1.00,FIX,FIX
280777,267.70,93.59,1.00,FIX,FIX
282776,267.27,93.90,1.00,FIX,FIX
284789,267.19,93.73,1.00,FIX,FIX
286778,267.16,94.06,1.00,FIX,FIX
288780,267.35,94.21,1.00,FIX,FIX
290781,267.59,93.90,1.00,FIX,FIX
292778,267.73,94.06,1.00,FIX,FIX
294779,267.97,94.15,1.00,FIX,FIX
296778,268.36,93.96,1.00,FIX,FIX
298783,268.02,94.01,1.00,FIX,FIX
300784,267.80,94.16,1.00,FIX,FIX
302789,267.59,93.51,1.00,FIX,FIX
304779,267.58,93.17,1.00,FIX,FIX
306782,267.61,93.72,1.00,FIX,FIX
308786,268.08,93.92,1.00,FIX,FIX
310789,268.12,94.40,1.00,FIX,FIX
312787,268.62,94.30,1.00,FIX,FIX
314789,269.01,93.68,1.00,FIX,FIX
316788,269.12,94.00,1.00,FIX,FIX
318788,268.97,93.92,1.00,FIX,FIX
320789,268.85,94.09,1.00,FIX,FIX
322790,268.52,93.66,1.00,FIX,FIX
324786,268.60,93.36,1.00,FIX,FIX
326795,268.50,93.30,1.00,FIX,FIX
328793,268.40,93.82,1.00,FIX,FIX
330793,268.29,94.12,1.00,FIX,FIX
332794,268.16,93.99,1.00,FIX,FIX
334795,268.24,93.28,1.00,FIX,FIX
336792,268.34,93.03,1.00,FIX,FIX
338799,268.24,92.78,1.00,FIX,FIX
340796,268.17,92.61,1.00,FIX,FIX
342794,268.35,93.12,1.00,FIX,FIX
344800,268.65,93.61,1.00,FIX,FIX
346796,269.16,94.06,1.00,FIX,FIX
348801,269.33,94.65,1.00,FIX,FIX
350798,269.59,94.06,1.00,FIX,FIX
352799,268.93,92.97,1.00,FIX,FIX
354798,268.81,92.83,1.00,FIX,FIX
356800,269.08,92.81,1.00,FIX,FIX
358805,268.93,92.48,1.00,FIX,FIX
360808,269.32,92.81,1.00,FIX,FIX
362802,269.52,93.26,1.00,FIX,FIX
364805,269.78,93.40,1.00,FIX,FIX
366809,269.92,93.26,1.00,FIX,FIX
368805,269.75,93.26,1.00,FIX,FIX
370808,269.44,93.23,1.00,FIX,FIX
372805,269.46,93.04,1.00,FIX,FIX
374804,269.13,93.00,1.00,FIX,FIX
376807,269.05,93.03,1.00,FIX,FIX
378813,267.33,93.04,1.00,SACCADE,SACCADE
380809,259.85,93.73,1.00,SACCADE,SACCADE
382811,255.47,94.08,1.00,SACCADE,SACCADE
384813,250.95,94.44,1.00,SACCADE,SACCADE
386811,246.21,95.03,1.00,SACCADE,SACCADE
388813,238.96,95.36,1.00,SACCADE,SACCADE
390814,234.98,95.15,1.00,SACCADE,SACCADE
392813,232.25,95.23,1.00,SACCADE,SACCADE
394813,231.08,96.15,1.00,SACCADE,SACCADE
396815,230.16,96.45,1.00,SACCADE,SACCADE
398818,228.99,97.50,1.00,SACCADE,SACCADE
400820,228.20,98.14,1.00,SP,SACCADE
402817,227.12,98.45,1.00,SP,SACCADE
404818,226.04,98.76,1.00,SP,SACCADE
406818,225.32,101.13,1.00,SP,SACCADE
408825,225.22,101.27,1.00,SP,SACCADE
410821,225.35,102.06,1.00,FIX,SP
412824,225.50,101.67,1.00,FIX,SP
414823,226.33,101.14,1.00,FIX,SP
416825,226.85,100.45,1.00,FIX,SP
418830,227.73,100.35,1.00,FIX,SP
420825,228.29,99.89,1.00,FIX,SP
422825,228.36,99.93,1.00,FIX,SP
424828,228.41,100.01,1.00,FIX,SP
426824,228.31,99.88,1.00,FIX,SP
428829,228.19,100.04,1.00,FIX,SP
430830,228.23,100.04,1.00,FIX,SP
432830,228.38,100.30,1.00,FIX,SP
434830,228.46,100.54,1.00,FIX,SP
436822,228.41,100.75,1.00,FIX,SP
438837,228.34,100.77,1.00,FIX,SP
440836,228.38,101.42,1.00,FIX,SP
442834,228.44,101.35,1.00,FIX,SP
444835,228.40,101.69,1.00,FIX,SP
446835,228.62,100.97,1.00,FIX,SP
448851,228.60,100.64,1.00,FIX,SP
450837,228.64,100.81,1.00,FIX,SP
452836,228.38,100.68,1.00,FIX,SP
454835,228.88,100.55,1.00,FIX,SP
456841,229.34,100.73,1.00,FIX,SP
458840,229.60,101.14,1.00,FIX,SP
460846,229.93,100.86,1.00,FIX,SP
462839,229.97,100.58,1.00,FIX,SP
464841,229.67,100.53,1.00,FIX,SP
466838,229.77,100.87,1.00,FIX,SP
468842,229.73,101.39,1.00,FIX,SP
470845,230.39,101.28,1.00,FIX,SP
472849,230.76,101.72,1.00,FIX,SP
474854,230.74,101.75,1.00,FIX,SP
476866,230.76,101.86,1.00,FIX,SP
478867,230.51,102.12,1.00,FIX,SP
480861,230.66,101.84,1.00,FIX,SP
482851,230.79,102.00,1.00,FIX,SP
484866,231.24,102.14,1.00,FIX,SP
486863,231.58,102.02,1.00,FIX,SP
488861,231.96,101.83,1.00,FIX,SP
490860,232.32,101.28,1.00,FIX,SP
492860,233.06,101.12,1.00,FIX,SP
494869,233.30,101.65,1.00,FIX,SP
496862,232.68,101.52,1.00,FIX,SP
498873,232.86,101.16,1.00,FIX,SP
500854,232.91,100.84,1.00,FIX,SP
502856,233.22,100.88,1.00,FIX,SP
504855,233.75,101.25,1.00,FIX,SP
506852,234.06,101.10,1.00,FIX,SP
508861,233.80,101.29,1.00,FIX,SP
510858,233.67,101.77,1.00,FIX,SP
512860,233.65,101.53,1.00,FIX,SP
514859,233.71,101.28,1.00,FIX,SP
516860,234.59,102.30,1.00,FIX,SP
518862,234.88,102.08,1.00,FIX,SP
520862,235.12,102.12,1.00,FIX,SP
522862,235.78,101.91,1.00,FIX,SP
524865,235.79,101.88,1.00,FIX,SP
526861,236.14,101.54,1.00,FIX,SP
528865,236.27,101.42,1.00,FIX,SP
530879,236.07,101.55,1.00,FIX,SP
532866,236.12,101.22,1.00,FIX,SP
534866,236.42,101.28,1.00,FIX,SP
536864,236.50,101.44,1.00,FIX,SP
538869,237.02,101.86,1.00,FIX,SP
540868,237.10,101.94,1.00,FIX,SP
542870,237.56,101.86,1.00,FIX,SP
544873,237.97,101.93,1.00,FIX,SP
546868,238.18,101.53,1.00,FIX,SP
548872,238.28,101.98,1.00,FIX,SP
550874,238.07,101.98,1.00,FIX,SP
552871,238.08,101.58,1.00,FIX,SP
554873,238.50,101.23,1.00,FIX,SP
556872,238.49,101.15,1.00,FIX,SP
558876,238.78,101.49,1.00,FIX,SP
560883,239.01,101.76,1.00,FIX,SP
562876,238.85,101.55,1.00,FIX,SP
564876,238.63,101.53,1.00,FIX,SP
566876,238.65,101.33,1.00,FIX,SP
568880,238.66,101.13,1.00,FIX,SP
570882,238.66,101.28,1.00,FIX,SP
572881,238.95,101.08,1.00,FIX,SP
574880,238.83,100.96,1.00,FIX,SP
576879,239.01,100.76,1.00,FIX,SP
578882,239.19,100.87,1.00,FIX,SP
580880,239.29,100.75,1.00,FIX,SP
582882,239.33,101.17,1.00,FIX,SP
584882,239.17,101.06,1.00,FIX,SP
586889,239.15,101.54,1.00,FIX,SP
588889,239.55,101.35,1.00,FIX,SP
590887,239.49,100.55,1.00,FIX,SP
592886,240.10,100.78,1.00,FIX,SP
594886,239.91,100.93,1.00,FIX,SP
596886,240.17,100.84,1.00,FIX,SP
598889,240.62,101.10,1.00,FIX,SP
600890,240.78,100.79,1.00,FIX,SP
602889,240.94,101.09,1.00,FIX,SP
604892,240.85,100.89,1.00,FIX,SP
606896,240.63,100.94,1.00,FIX,SP
608893,240.51,100.70,1.00,FIX,SP
610892,240.45,100.52,1.00,FIX,SP
612909,240.76,101.27,1.00,FIX,SP
614893,241.33,101.53,1.00,FIX,SP
616897,241.79,101.92,1.00,FIX,SP
618897,241.99,102.03,1.00,FIX,SP
620898,242.04,101.29,1.00,FIX,SP
622896,241.69,101.52,1.00,FIX,SP
624895,241.73,101.40,1.00,FIX,SP
626897,241.71,101.57,1.00,FIX,SP
628904,242.31,101.12,1.00,FIX,SP
630903,243.33,101.52,1.00,SACCADE,SACCADE
632903,245.06,101.51,1.00,SACCADE,SACCADE
634903,247.45,102.86,1.00,SACCADE,SACCADE
636900,251.20,103.34,1.00,SACCADE,SACCADE
638904,255.61,104.62,1.00,SACCADE,SACCADE
640904,260.35,106.23,1.00,FIX,SACCADE
642906,265.70,107.31,1.00,FIX,SACCADE
644907,268.06,107.61,1.00,FIX,SACCADE
646906,269.50,108.25,1.00,FIX,SACCADE
648911,270.48,108.79,1.00,FIX,SACCADE
650907,271.31,109.42,1.00,FIX,SACCADE
652907,273.78,109.89,1.00,FIX,SACCADE
654912,274.58,110.39,1.00,FIX,SACCADE
656906,275.86,111.25,1.00,FIX,SACCADE
658912,276.49,111.28,1.00,FIX,SACCADE
660915,276.56,111.40,1.00,FIX,SP
662911,276.90,111.91,1.00,FIX,SP
664909,276.83,111.60,1.00,FIX,SP
666913,276.63,110.84,1.00,FIX,SP
668917,276.18,110.28,1.00,FIX,SP
670915,275.46,109.98,1.00,FIX,SP
672917,275.64,109.55,1.00,FIX,SP
674915,275.74,109.25,1.00,FIX,SP
676915,275.75,108.51,1.00,FIX,SP
678920,275.83,108.76,1.00,FIX,SP
680919,276.32,109.14,1.00,FIX,SP
682919,276.84,109.34,1.00,FIX,SP
684918,276.34,108.89,1.00,FIX,SP
686921,275.98,108.65,1.00,FIX,SP
688927,276.00,108.48,1.00,FIX,SP
690927,276.00,108.03,1.00,FIX,SP
692927,276.67,108.04,1.00,FIX,SP
694938,277.15,108.27,1.00,FIX,SP
696925,277.03,108.15,1.00,FIX,SP
698925,276.91,108.14,1.00,FIX,SP
700924,276.75,108.16,1.00,FIX,SP
702923,276.72,108.20,1.00,FIX,SP
704932,277.05,108.18,1.00,FIX,SP
706929,277.33,107.68,1.00,FIX,SP
708931,277.48,107.87,1.00,FIX,SP
710934,277.92,107.73,1.00,FIX,SP
712931,278.48,108.02,1.00,FIX,SP
714931,279.07,108.98,1.00,FIX,SP
716928,278.88,108.45,1.00,FIX,SP
718935,278.75,108.00,1.00,FIX,SP
720935,278.74,107.04,1.00,FIX,SP
722934,278.87,107.22,1.00,FIX,SP
724936,279.03,107.04,1.00,FIX,SP
726933,278.97,107.39,1.00,FIX,SP
728936,279.32,107.29,1.00,FIX,SP
730940,279.37,107.14,1.00,FIX,SP
732938,279.62,106.92,1.00,FIX,SP
734936,279.55,106.97,1.00,FIX,SP
736937,279.54,106.46,1.00,FIX,SP
738940,279.37,106.71,1.00,FIX,SP
740941,279.60,106.27,1.00,FIX,SP
742940,279.89,106.18,1.00,FIX,SP
744939,279.80,106.26,1.00,FIX,SP
746941,279.70,105.35,1.00,FIX,SP
748945,279.36,105.13,1.00,FIX,SP
750942,279.77,105.19,1.00,FIX,SP
752947,280.35,105.32,1.00,FIX,SP
754945,280.83,105.58,1.00,FIX,SP
756944,281.24,105.99,1.00,FIX,SP
758949,281.21,105.44,1.00,FIX,SP
760948,281.39,105.11,1.00,FIX,SP
762947,281.44,105.17,1.00,FIX,SP
764948,281.58,105.36,1.00,FIX,SP
766948,281.43,105.95,1.00,FIX,SP
768952,281.89,105.82,1.00,FIX,SP
770955,281.87,105.68,1.00,FIX,SP
772955,282.25,104.73,1.00,FIX,SP
774953,282.27,105.41,1.00,FIX,SP
776966,282.10,104.95,1.00,FIX,SP
778955,282.06,105.03,1.00,FIX,SP
780957,282.27,105.11,1.00,FIX,SP
782961,282.22,105.11,1.00,FIX,SP
784956,282.59,104.82,1.00,FIX,SP
786956,282.76,104.68,1.00,FIX,SP
788957,282.85,105.08,1.00,FIX,SP
790960,283.03,105.15,1.00,FIX,SP
792960,282.81,104.96,1.00,FIX,SP
794965,282.71,104.88,1.00,FIX,SP
796959,282.97,104.99,1.00,FIX,SP
798965,282.96,104.92,1.00,FIX,SP
800963,283.10,104.81,1.00,FIX,SP
802961,283.19,105.26,1.00,FIX,SP
804961,282.66,104.98,1.00,FIX,SP
806963,282.69,104.67,1.00,FIX,SP
808964,283.02,104.82,1.00,FIX,SP
810969,283.17,104.65,1.00,FIX,SP
812971,283.21,105.26,1.00,FIX,SP
814968,283.37,105.02,1.00,FIX,SP
816968,283.51,105.31,1.00,FIX,SP
818971,283.65,103.92,1.00,SACCADE,SACCADE
820971,284.14,103.56,1.00,SACCADE,SACCADE
822975,286.06,101.62,1.00,SACCADE,SACCADE
824968,288.79,99.34,1.00,SACCADE,SACCADE
826970,290.94,93.56,1.00,SACCADE,SACCADE
828972,292.94,87.87,1.00,SACCADE,SACCADE
830975,296.10,84.77,1.00,SACCADE,SACCADE
832974,300.18,79.51,1.00,SACCADE,SACCADE
834979,304.75,78.17,1.00,SACCADE,SACCADE
836975,306.05,76.50,1.00,SACCADE,SACCADE
838976,307.61,75.54,1.00,SACCADE,SACCADE
840977,311.24,74.24,1.00,SACCADE,SACCADE
842979,314.62,73.40,1.00,SACCADE,SACCADE
844976,317.66,72.03,1.00,SACCADE,SACCADE
846978,321.94,69.91,1.00,SACCADE,SACCADE
848982,325.71,68.14,1.00,SACCADE,SACCADE
850981,327.37,66.15,1.00,SACCADE,SACCADE
852980,328.66,64.15,1.00,SACCADE,SACCADE
854985,330.57,62.60,1.00,SACCADE,SACCADE
856981,333.19,61.84,1.00,SACCADE,SACCADE
858997,337.45,61.00,1.00,SACCADE,SACCADE
860992,341.62,61.42,1.00,SACCADE,SACCADE
862989,349.07,62.24,1.00,SACCADE,SACCADE
864989,350.80,61.78,1.00,SACCADE,SACCADE
866988,353.60,61.38,1.00,SACCADE,SACCADE
868990,360.00,60.76,1.00,SACCADE,SACCADE
870987,362.65,59.98,1.00,SACCADE,SACCADE
872999,363.89,57.98,1.00,SACCADE,SACCADE
874988,366.12,56.64,1.00,SACCADE,SACCADE
876992,373.10,55.36,1.00,SACCADE,SACCADE
878993,373.55,55.25,1.00,SACCADE,SACCADE
880992,373.46,55.94,1.00,SP,SACCADE
882992,373.70,54.14,1.00,SP,SACCADE
884990,374.71,54.06,1.00,SP,SACCADE
886992,375.18,52.98,1.00,SP,SACCADE
888996,375.61,52.44,1.00,SP,FIX
890996,375.99,52.96,1.00,FIX,FIX
892996,375.75,53.31,1.00,FIX,FIX
894997,375.17,52.99,1.00,SP,FIX
896998,374.83,51.89,1.00,SP,FIX
898999,374.62,51.70,1.00,SP,FIX
900999,374.86,51.95,1.00,SP,FIX
902997,375.11,52.42,1.00,FIX,FIX
905001,375.55,51.89,1.00,FIX,FIX
907002,375.97,51.57,1.00,FIX,FIX
909001,376.29,51.14,1.00,SP,FIX
911002,376.98,51.23,1.00,SP,FIX
913003,377.12,50.70,1.00,SP,FIX
915004,377.21,50.51,1.00,SP,FIX
917002,377.48,50.62,1.00,FIX,FIX
919010,377.28,50.66,1.00,FIX,FIX
921005,377.35,50.45,1.00,FIX,FIX
923007,377.36,50.34,1.00,FIX,FIX
925010,377.56,50.42,1.00,FIX,FIX
927009,377.94,50.38,1.00,FIX,FIX
929011,378.06,50.08,1.00,SP,FIX
931011,378.27,49.37,1.00,SP,FIX
933012,378.62,49.17,1.00,SP,FIX
935012,378.76,49.37,1.00,FIX,FIX
937011,378.50,48.87,1.00,FIX,FIX
939016,378.81,49.54,1.00,FIX,FIX
941029,379.04,49.20,1.00,FIX,FIX
943016,379.56,48.98,1.00,FIX,FIX
945014,380.24,48.67,1.00,FIX,FIX
947013,380.15,48.59,1.00,FIX,FIX
949018,379.56,49.32,1.00,FIX,FIX
951023,379.43,49.27,1.00,FIX,FIX
953017,379.69,48.86,1.00,FIX,FIX
955017,379.86,48.92,1.00,FIX,FIX
957017,379.45,48.40,1.00,FIX,FIX
959024,379.62,47.70,1.00,SP,FIX
961024,379.17,47.67,1.00,FIX,FIX
963021,379.64,48.03,1.00,FIX,FIX
965020,380.24,48.00,1.00,FIX,FIX
967020,380.43,47.75,1.00,FIX,FIX
969025,380.68,47.32,1.00,FIX,FIX
971025,380.70,47.12,1.00,FIX,FIX
973027,380.58,46.55,1.00,FIX,FIX
975034,380.02,47.12,1.00,FIX,FIX
977038,379.69,47.71,1.00,FIX,FIX
979051,380.19,47.94,1.00,FIX,FIX
981026,379.84,48.03,1.00,FIX,FIX
983025,380.23,47.60,1.00,FIX,FIX
985025,380.69,48.00,1.00,FIX,FIX
987037,380.67,47.95,1.00,FIX,FIX
989033,380.51,47.61,1.00,FIX,FIX
991038,380.64,48.43,1.00,FIX,FIX
993033,380.72,48.29,1.00,FIX,FIX
995030,380.52,48.50,1.00,FIX,FIX
997036,380.31,48.05,1.00,FIX,FIX
999039,380.06,47.94,1.00,FIX,FIX
1001034,379.90,48.35,1.00,FIX,FIX
1003036,380.07,48.39,1.00,FIX,FIX
1005036,379.99,48.25,1.00,FIX,FIX
1007035,380.26,48.46,1.00,FIX,FIX
1009041,380.27,47.95,1.00,FIX,FIX
1011041,380.17,47.83,1.00,FIX,FIX
1013038,380.11,47.98,1.00,FIX,FIX
1015039,379.90,47.74,1.00,FIX,FIX
1017040,379.84,48.01,1.00,FIX,FIX
1019047,379.67,48.30,1.00,FIX,FIX
1021044,379.74,48.43,1.00,FIX,FIX
1023058,380.08,47.24,1.00,FIX,FIX
1025043,380.47,47.03,1.00,FIX,FIX
1027041,380.62,46.94,1.00,FIX,FIX
1029046,380.66,46.88,1.00,FIX,FIX
1031045,379.89,47.45,1.00,FIX,FIX
1033049,380.13,47.75,1.00,FIX,FIX
1035045,380.23,48.01,1.00,FIX,FIX
1037046,379.89,47.63,1.00,FIX,FIX
1039051,380.05,47.01,1.00,FIX,FIX
1041048,379.55,47.44,1.00,FIX,FIX
1043053,379.77,47.51,1.00,FIX,FIX
1045052,380.01,47.16,1.00,FIX,FIX
1047049,379.94,47.56,1.00,FIX,FIX
1049056,379.77,47.49,1.00,FIX,FIX
1051055,379.61,47.37,1.00,FIX,FIX
1053056,379.69,47.38,1.00,FIX,FIX
1055055,379.95,47.23,1.00,FIX,FIX
1057053,380.49,47.32,1.00,FIX,FIX
1059056,380.43,47.93,1.00,FIX,FIX
1061070,379.69,48.03,1.00,FIX,FIX
1063059,379.57,47.50,1.00,FIX,FIX
1065061,379.30,47.23,1.00,FIX,FIX
1067062,379.24,46.77,1.00,FIX,FIX
1069062,379.02,47.21,1.00,FIX,FIX
1071061,378.84,47.26,1.00,FIX,FIX
1073059,378.90,47.92,1.00,FIX,FIX
1075060,379.74,47.74,1.00,FIX,FIX
1077062,379.83,47.62,1.00,FIX,FIX
1079065,380.38,47.25,1.00,FIX,FIX
1081066,380.25,47.72,1.00,FIX,FIX
1083067,379.85,46.88,1.00,FIX,FIX
1085064,380.33,47.16,1.00,FIX,FIX
1087068,380.48,47.19,1.00,FIX,FIX
1089070,380.44,47.20,1.00,FIX,FIX
1091066,380.53,47.32,1.00,FIX,FIX
1093070,380.51,47.81,1.00,FIX,FIX
1095067,380.84,47.87,1.00,FIX,FIX
1097071,380.80,47.53,1.00,FIX,FIX
1099073,380.86,48.12,1.00,FIX,FIX
1101071,380.93,48.30,1.00,FIX,FIX
1103072,380.73,47.60,1.00,FIX,FIX
1105069,380.95,47.71,1.00,FIX,FIX
1107071,380.63,47.49,1.00,FIX,FIX
1109080,380.55,47.51,1.00,FIX,FIX
1111076,380.92,47.21,1.00,FIX,FIX
1113075,380.44,47.13,1.00,FIX,FIX
1115075,380.67,46.87,1.00,FIX,FIX
1117076,380.55,47.01,1.00,FIX,FIX
1119079,381.00,46.88,1.00,FIX,FIX
1121080,380.56,47.09,1.00,FIX,FIX
1123077,380.18,46.75,1.00,FIX,FIX
1125103,379.83,46.19,1.00,FIX,FIX
1127084,379.90,46.42,1.00,FIX,FIX
1129086,380.29,46.45,1.00,FIX,FIX
1131084,380.71,46.93,1.00,FIX,FIX
1133084,380.39,47.09,1.00,FIX,FIX
1135084,380.31,47.08,1.00,FIX,FIX
1137084,380.32,47.20,1.00,FIX,FIX
1139089,380.48,46.94,1.00,FIX,FIX
1141087,380.26,46.78,1.00,FIX,FIX
1143093,380.37,47.44,1.00,FIX,FIX
1145087,380.65,47.52,1.00,FIX,FIX
1147092,380.77,46.87,1.00,FIX,FIX
1149091,380.88,46.92,1.00,FIX,FIX
1151092,381.39,46.56,1.00,FIX,FIX
1153093,381.10,46.42,1.00,FIX,FIX
1155094,380.97,46.33,1.00,FIX,FIX
1157090,380.68,46.72,1.00,FIX,FIX
1159098,380.52,46.98,1.00,FIX,FIX
1161098,380.37,47.42,1.00,FIX,FIX
1163098,380.08,46.74,1.00,FIX,FIX
